Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Media_Base,Ganho_Bruto,Eficiencia_Media
FUB_19,Cargo 8,CERTO_ERRADO,0.5,0.1,41.698,40.0,40.0,1.698,0.5173265306122435
FUB_19,Cargo 8,CERTO_ERRADO,0.5,0.2,31.284,30.0,30.0,1.284,0.513102040816325
FUB_19,Cargo 8,CERTO_ERRADO,0.6,0.05,56.01,54.0,54.0,2.01,0.52576923076923
FUB_19,Cargo 8,CERTO_ERRADO,0.6,0.1,49.768,48.0,48.0,1.768,0.5226666666666672
FUB_19,Cargo 8,CERTO_ERRADO,0.6,0.2,37.108,36.0,36.0,1.108,0.5142051282051283
FUB_19,Cargo 8,CERTO_ERRADO,0.7,0.05,62.732,61.0,61.0,1.732,0.5288666666666666
FUB_19,Cargo 8,CERTO_ERRADO,0.7,0.1,56.38,55.0,55.0,1.38,0.5230000000000006
FUB_19,Cargo 8,CERTO_ERRADO,0.7,0.2,42.084,41.0,41.0,1.084,0.5180666666666662
FUB_19,Cargo 8,CERTO_ERRADO,0.8,0.05,72.356,71.0,71.0,1.356,0.5338999999999994
FUB_19,Cargo 8,CERTO_ERRADO,0.8,0.1,64.086,63.0,63.0,1.086,0.52715
FUB_19,Cargo 8,CERTO_ERRADO,0.8,0.2,47.774,47.0,47.0,0.774,0.5193500000000002
FUB_19,Cargo 8,CERTO_ERRADO,0.9,0.05,79.562,79.0,79.0,0.562,0.5281000000000007
FUB_19,Cargo 8,CERTO_ERRADO,0.9,0.1,71.714,71.0,71.0,0.714,0.5357000000000007
FUB_19,Cargo 8,CERTO_ERRADO,0.9,0.2,53.286,53.0,53.0,0.286,0.5143000000000006
FUB_19,Cargo 9,CERTO_ERRADO,0.5,0.05,48.13,45.0,45.0,3.13,0.5319387755102001
FUB_19,Cargo 9,CERTO_ERRADO,0.5,0.1,43.812,41.0,41.0,2.812,0.5286938775510173
FUB_19,Cargo 9,CERTO_ERRADO,0.5,0.2,33.032,31.0,31.0,2.032,0.5207346938775488
FUB_19,Cargo 9,CERTO_ERRADO,0.6,0.05,57.09,54.0,54.0,3.09,0.5386249999999999
FUB_19,Cargo 9,CERTO_ERRADO,0.6,0.1,50.586,48.0,48.0,2.586,0.5323249999999986
FUB_19,Cargo 9,CERTO_ERRADO,0.6,0.2,37.354,36.0,36.0,1.354,0.516925
FUB_19,Cargo 9,CERTO_ERRADO,0.7,0.05,64.564,62.0,62.0,2.564,0.5427333333333347
FUB_19,Cargo 9,CERTO_ERRADO,0.7,0.1,57.888,56.0,56.0,1.888,0.5314666666666683
FUB_19,Cargo 9,CERTO_ERRADO,0.7,0.2,43.534,42.0,42.0,1.534,0.5255666666666676
FUB_19,Cargo 9,CERTO_ERRADO,0.8,0.05,74.344,72.0,72.0,2.344,0.5585999999999999
FUB_19,Cargo 9,CERTO_ERRADO,0.8,0.1,65.616,64.0,64.0,1.616,0.5404000000000002
FUB_19,Cargo 9,CERTO_ERRADO,0.8,0.2,48.748,48.0,48.0,0.748,0.5187000000000005
FUB_19,Cargo 9,CERTO_ERRADO,0.9,0.05,81.064,80.0,80.0,1.064,0.5532000000000011
FUB_19,Cargo 9,CERTO_ERRADO,0.9,0.1,72.838,72.0,72.0,0.838,0.5419000000000009
FUB_19,Cargo 9,CERTO_ERRADO,0.9,0.2,54.516,54.0,54.0,0.516,0.5257999999999998
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.5,0.05,56.336,54.0,54.0,2.336,0.519466666666667
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.5,0.1,49.76,48.0,48.0,1.76,0.5146666666666668
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.5,0.2,37.11,36.0,36.0,1.11,0.5092500000000003
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.6,0.05,67.936,66.0,66.0,1.936,0.5201666666666664
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.6,0.1,59.42,58.0,58.0,1.42,0.5147916666666672
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.6,0.2,45.076,44.0,44.0,1.076,0.5112083333333339
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.7,0.05,77.846,76.0,76.0,1.846,0.5256388888888882
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.7,0.1,69.42,68.0,68.0,1.42,0.5197222222222219
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.7,0.2,52.858,52.0,52.0,0.858,0.5119166666666665
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.8,0.05,89.246,88.0,88.0,1.246,0.5259583333333329
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.8,0.1,79.286,78.0,78.0,1.286,0.5267916666666665
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.8,0.2,58.636,58.0,58.0,0.636,0.5132500000000001
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.9,0.05,98.624,98.0,98.0,0.624,0.5260000000000005
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.9,0.1,88.442,88.0,88.0,0.442,0.518416666666667
TJ_AM_19_SERVIDOR,Cargo 1,CERTO_ERRADO,0.9,0.2,66.254,66.0,66.0,0.254,0.5105833333333337
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.5,0.05,45.452,46.0,46.0,-0.548,0.4945200000000007
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.5,0.1,39.588,40.0,40.0,-0.412,0.4958799999999998
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.5,0.2,29.938,30.0,30.0,-0.062,0.4993799999999995
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.6,0.05,53.518,54.0,54.0,-0.482,0.4939749999999997
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.6,0.1,47.554,48.0,48.0,-0.446,0.49442499999999995
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.6,0.2,35.996,36.0,36.0,-0.004,0.4999500000000005
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.7,0.05,63.392,64.0,64.0,-0.608,0.48986666666666534
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.7,0.1,55.778,56.0,56.0,-0.222,0.49629999999999935
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.7,0.2,41.942,42.0,42.0,-0.058,0.4990333333333331
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.8,0.05,71.308,72.0,72.0,-0.692,0.48269999999999985
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.8,0.1,63.428,64.0,64.0,-0.572,0.4857000000000001
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.8,0.2,48.004,48.0,48.0,0.004,0.5001000000000004
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.9,0.05,81.402,82.0,82.0,-0.598,0.4701000000000002
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.9,0.1,71.826,72.0,72.0,-0.174,0.49129999999999974
TJ_AM_19_SERVIDOR,Cargo 12,CERTO_ERRADO,0.9,0.2,53.996,54.0,54.0,-0.004,0.4997999999999999
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.5,0.05,45.888,45.0,45.0,0.888,0.5090612244897971
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.5,0.1,41.772,41.0,41.0,0.772,0.5078775510204087
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.5,0.2,31.494,31.0,31.0,0.494,0.5050408163265311
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.6,0.05,54.33,54.0,54.0,0.33,0.5041250000000012
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.6,0.1,48.92,48.0,48.0,0.92,0.5115000000000001
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.6,0.2,36.354,36.0,36.0,0.354,0.5044249999999997
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.7,0.05,62.264,62.0,62.0,0.264,0.5043999999999997
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.7,0.1,56.476,56.0,56.0,0.476,0.507933333333333
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.7,0.2,42.486,42.0,42.0,0.486,0.5081000000000002
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.8,0.05,71.942,72.0,72.0,-0.058,0.4985499999999991
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.8,0.1,64.278,64.0,64.0,0.278,0.5069500000000006
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.8,0.2,48.12,48.0,48.0,0.12,0.5029999999999999
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.9,0.05,80.086,80.0,80.0,0.086,0.5043000000000002
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.9,0.1,72.082,72.0,72.0,0.082,0.5040999999999994
TJ_AM_19_SERVIDOR,Cargo 15,CERTO_ERRADO,0.9,0.2,54.026,54.0,54.0,0.026,0.5013000000000001
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.5,0.05,43.912,45.0,45.0,-1.088,0.4891199999999991
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.5,0.1,40.174,41.0,41.0,-0.826,0.49174000000000034
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.5,0.2,30.25,31.0,31.0,-0.75,0.49249999999999944
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.6,0.05,53.378,55.0,55.0,-1.622,0.47972500000000023
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.6,0.1,47.708,49.0,49.0,-1.292,0.48384999999999984
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.6,0.2,36.536,37.0,37.0,-0.464,0.49419999999999975
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.7,0.05,61.598,63.0,63.0,-1.402,0.4766333333333327
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.7,0.1,56.104,57.0,57.0,-0.896,0.48506666666666504
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.7,0.2,42.456,43.0,43.0,-0.544,0.4909333333333325
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.8,0.05,71.566,73.0,73.0,-1.434,0.4641499999999997
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.8,0.1,63.824,65.0,65.0,-1.176,0.4705999999999995
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.8,0.2,48.622,49.0,49.0,-0.378,0.49054999999999965
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.9,0.05,80.17,81.0,81.0,-0.83,0.4584999999999993
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.9,0.1,72.46,73.0,73.0,-0.54,0.4729999999999996
TJ_AM_19_SERVIDOR,Cargo 13,CERTO_ERRADO,0.9,0.2,54.826,55.0,55.0,-0.174,0.49129999999999957
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.5,0.05,45.386,44.0,44.0,1.386,0.5141428571428571
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.5,0.1,41.048,40.0,40.0,1.048,0.5106938775510206
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.5,0.2,30.748,30.0,30.0,0.748,0.5076326530612235
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.6,0.05,54.952,54.0,54.0,0.952,0.5122051282051279
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.6,0.1,48.86,48.0,48.0,0.86,0.5110256410256417
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.6,0.2,36.462,36.0,36.0,0.462,0.5059230769230774
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.7,0.05,62.156,61.0,61.0,1.156,0.5192666666666662
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.7,0.1,55.972,55.0,55.0,0.972,0.5162000000000003
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.7,0.2,41.62,41.0,41.0,0.62,0.5103333333333336
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.8,0.05,71.552,71.0,71.0,0.552,0.5137999999999991
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.8,0.1,63.376,63.0,63.0,0.376,0.5094000000000004
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.8,0.2,47.416,47.0,47.0,0.416,0.5103999999999999
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.9,0.05,79.18,79.0,79.0,0.18,0.5089999999999996
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.9,0.1,71.208,71.0,71.0,0.208,0.5104
TJ_AM_19_SERVIDOR,Cargo 14,CERTO_ERRADO,0.9,0.2,53.336,53.0,53.0,0.336,0.5167999999999997
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.5,0.05,39.43,37.0,37.0,2.43,0.5303749999999997
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.5,0.1,35.162,33.0,33.0,2.162,0.5270249999999993
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.5,0.2,26.58,25.0,25.0,1.58,0.5197499999999989
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.6,0.05,45.378,43.0,43.0,2.378,0.53715625
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.6,0.1,41.142,39.0,39.0,2.142,0.53346875
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.6,0.2,30.252,29.0,29.0,1.252,0.5195625
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.7,0.05,53.098,51.0,51.0,2.098,0.5437083333333329
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.7,0.1,46.564,45.0,45.0,1.564,0.532583333333333
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.7,0.2,34.216,33.0,33.0,1.216,0.525333333333334
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.8,0.05,58.62,57.0,57.0,1.62,0.550625
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.8,0.1,52.144,51.0,51.0,1.144,0.53575
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.8,0.2,39.828,39.0,39.0,0.828,0.525875
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.9,0.05,65.88,65.0,65.0,0.88,0.555
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.9,0.1,57.712,57.0,57.0,0.712,0.5445
TJ_AM_19_SERVIDOR,Cargo 2,CERTO_ERRADO,0.9,0.2,43.446,43.0,43.0,0.446,0.527875
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.5,0.05,40.206,37.0,37.0,3.206,0.5400749999999988
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.5,0.1,35.67,33.0,33.0,2.67,0.533375
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.5,0.2,26.902,25.0,25.0,1.902,0.5237750000000001
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.6,0.05,45.812,43.0,43.0,2.812,0.5439375
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.6,0.1,41.406,39.0,39.0,2.406,0.53759375
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.6,0.2,30.57,29.0,29.0,1.57,0.52453125
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.7,0.05,53.716,51.0,51.0,2.716,0.556583333333334
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.7,0.1,46.846,45.0,45.0,1.846,0.5384583333333328
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.7,0.2,34.076,33.0,33.0,1.076,0.5224166666666669
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.8,0.05,59.088,57.0,57.0,2.088,0.56525
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.8,0.1,52.528,51.0,51.0,1.528,0.54775
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.8,0.2,39.954,39.0,39.0,0.954,0.5298125
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.9,0.05,66.368,65.0,65.0,1.368,0.5855
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.9,0.1,57.822,57.0,57.0,0.822,0.551375
TJ_AM_19_SERVIDOR,Cargo 3,CERTO_ERRADO,0.9,0.2,43.462,43.0,43.0,0.462,0.528875
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.5,0.05,38.974,36.0,36.0,2.974,0.5371749999999996
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.5,0.1,34.502,32.0,32.0,2.502,0.5312749999999995
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.5,0.2,25.698,24.0,24.0,1.698,0.521225
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.6,0.05,46.928,44.0,44.0,2.928,0.54575
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.6,0.1,42.35,40.0,40.0,2.35,0.53671875
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.6,0.2,31.538,30.0,30.0,1.538,0.52403125
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.7,0.05,54.842,52.0,52.0,2.842,0.5592083333333332
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.7,0.1,48.04,46.0,46.0,2.04,0.5424999999999993
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.7,0.2,35.222,34.0,34.0,1.222,0.5254583333333334
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.8,0.05,59.986,58.0,58.0,1.986,0.5620625
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.8,0.1,53.632,52.0,52.0,1.632,0.551
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.8,0.2,41.302,40.0,40.0,1.302,0.5406875
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.9,0.05,67.184,66.0,66.0,1.184,0.574
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.9,0.1,58.806,58.0,58.0,0.806,0.550375
TJ_AM_19_SERVIDOR,Cargo 4,CERTO_ERRADO,0.9,0.2,44.506,44.0,44.0,0.506,0.531625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.5,0.05,40.336,37.0,37.0,3.336,0.5416999999999993
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.5,0.1,35.762,33.0,33.0,2.762,0.5345249999999994
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.5,0.2,26.596,25.0,25.0,1.596,0.5199500000000006
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.6,0.05,45.92,43.0,43.0,2.92,0.545625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.6,0.1,41.314,39.0,39.0,2.314,0.53615625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.6,0.2,30.646,29.0,29.0,1.646,0.52571875
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.7,0.05,53.538,51.0,51.0,2.538,0.5528750000000001
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.7,0.1,46.78,45.0,45.0,1.78,0.5370833333333341
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.7,0.2,34.37,33.0,33.0,1.37,0.5285416666666665
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.8,0.05,58.764,57.0,57.0,1.764,0.555125
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.8,0.1,52.524,51.0,51.0,1.524,0.547625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.8,0.2,39.864,39.0,39.0,0.864,0.527
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.9,0.05,66.242,65.0,65.0,1.242,0.577625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.9,0.1,57.73,57.0,57.0,0.73,0.545625
TJ_AM_19_SERVIDOR,Cargo 5,CERTO_ERRADO,0.9,0.2,43.518,43.0,43.0,0.518,0.532375
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.5,0.05,40.406,37.0,37.0,3.406,0.5425750000000007
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.5,0.1,35.596,33.0,33.0,2.596,0.532449999999999
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.5,0.2,26.92,25.0,25.0,1.92,0.5240000000000001
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.6,0.05,45.856,43.0,43.0,2.856,0.544625
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.6,0.1,41.402,39.0,39.0,2.402,0.53753125
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.6,0.2,30.59,29.0,29.0,1.59,0.52484375
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.7,0.05,53.414,51.0,51.0,2.414,0.5502916666666665
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.7,0.1,47.208,45.0,45.0,2.208,0.5459999999999995
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.7,0.2,34.51,33.0,33.0,1.51,0.5314583333333334
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.8,0.05,59.012,57.0,57.0,2.012,0.562875
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.8,0.1,52.66,51.0,51.0,1.66,0.551875
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.8,0.2,39.92,39.0,39.0,0.92,0.52875
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.9,0.05,66.246,65.0,65.0,1.246,0.577875
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.9,0.1,57.766,57.0,57.0,0.766,0.547875
TJ_AM_19_SERVIDOR,Cargo 6,CERTO_ERRADO,0.9,0.2,43.498,43.0,43.0,0.498,0.531125
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.5,0.05,40.242,37.0,37.0,3.242,0.5405250000000003
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.5,0.1,35.762,33.0,33.0,2.762,0.534525
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.5,0.2,26.976,25.0,25.0,1.976,0.5246999999999995
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.6,0.05,45.712,43.0,43.0,2.712,0.542375
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.6,0.1,41.492,39.0,39.0,2.492,0.5389375
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.6,0.2,30.724,29.0,29.0,1.724,0.5269375
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.7,0.05,53.832,51.0,51.0,2.832,0.5590000000000003
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.7,0.1,46.87,45.0,45.0,1.87,0.5389583333333331
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.7,0.2,33.976,33.0,33.0,0.976,0.5203333333333339
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.8,0.05,59.052,57.0,57.0,2.052,0.564125
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.8,0.1,52.494,51.0,51.0,1.494,0.5466875
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.8,0.2,40.142,39.0,39.0,1.142,0.5356875
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.9,0.05,66.3,65.0,65.0,1.3,0.58125
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.9,0.1,57.772,57.0,57.0,0.772,0.54825
TJ_AM_19_SERVIDOR,Cargo 7,CERTO_ERRADO,0.9,0.2,43.368,43.0,43.0,0.368,0.523
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.5,0.05,38.616,36.0,36.0,2.616,0.5326999999999997
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.5,0.1,34.37,32.0,32.0,2.37,0.5296250000000002
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.5,0.2,25.822,24.0,24.0,1.822,0.5227750000000009
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.6,0.05,46.54,44.0,44.0,2.54,0.5396875
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.6,0.1,42.282,40.0,40.0,2.282,0.53565625
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.6,0.2,31.536,30.0,30.0,1.536,0.524
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.7,0.05,54.512,52.0,52.0,2.512,0.5523333333333331
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.7,0.1,47.69,46.0,46.0,1.69,0.5352083333333338
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.7,0.2,35.222,34.0,34.0,1.222,0.5254583333333328
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.8,0.05,60.044,58.0,58.0,2.044,0.563875
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.8,0.1,53.266,52.0,52.0,1.266,0.5395625
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.8,0.2,40.968,40.0,40.0,0.968,0.53025
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.9,0.05,67.094,66.0,66.0,1.094,0.568375
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.9,0.1,58.91,58.0,58.0,0.91,0.556875
TJ_AM_19_SERVIDOR,Cargo 8,CERTO_ERRADO,0.9,0.2,44.412,44.0,44.0,0.412,0.52575
TJ_AM_19_SERVIDOR,Cargo 9,CERTO_ERRADO,0.5,0.05,40.234,37.0,37.0,3.234,0.5404250000000004
TJ_AM_19_SERVIDOR,Cargo 9,CERTO_ERRADO,0.5,0.1,35.64,33.0,33.0,2.64,0.5329999999999999
TJ_AM_19_SERVIDOR,Cargo 9,CERTO_ERRADO,0.5,0.2,26.872,25.0,25.0,1.872,0.5233999999999998
TJ_AM_19_SERVIDOR,Cargo 9,CERTO_ERRADO,0.6,0.05,45.71,43.0,43.0,2.71,0.54234375
