Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Bruto,Ganho_Percentual,Eficiencia_Media
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.05,37.097,36.75,4.097000000000001,0.2731333333333334,0.2731333333333327
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.1,35.093,34.75,4.0930000000000035,0.2728666666666669,0.2728666666666668
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.7,0.2,32.068,31.75,4.067999999999998,0.27119999999999983,0.2712000000000003
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.05,40.565,40.5,2.5649999999999977,0.2564999999999998,0.25649999999999895
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.1,38.614,38.5,2.613999999999997,0.26139999999999974,0.2613999999999998
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.8,0.2,34.737,34.5,2.737000000000002,0.27370000000000017,0.27369999999999944
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.05,43.149,43.25,1.149000000000001,0.22980000000000017,0.22979999999999903
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.1,41.288,41.25,1.2879999999999967,0.25759999999999933,0.2575999999999985
SEBRAE_25_PSE_1,Cargo 1,MULTIPLA_4,0.9,0.2,37.376,37.25,1.3759999999999977,0.27519999999999956,0.27519999999999867
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.05,54.329,54.40000000000094,9.329,0.19848936170212766,0.19848936170212772
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.1,52.473,52.400000000000915,9.472999999999999,0.20155319148936168,0.20155319148936177
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.2,47.219,47.400000000000865,9.219000000000001,0.19614893617021278,0.19614893617021306
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.05,61.485,61.59999999999901,7.484999999999999,0.1969736842105263,0.19697368421052666
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.1,58.437,58.59999999999903,7.436999999999998,0.19571052631578942,0.19571052631579006
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.2,52.493,52.599999999999085,7.493000000000002,0.19718421052631585,0.19718421052631588
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.05,67.676,67.80000000000125,5.676000000000002,0.19572413793103455,0.19572413793103477
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.1,64.721,64.80000000000118,5.721000000000004,0.19727586206896564,0.197275862068966
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.2,57.794,57.80000000000097,5.793999999999997,0.19979310344827575,0.1997931034482764
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.05,75.77,75.80000000000143,3.769999999999996,0.19842105263157875,0.19842105263158144
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.1,71.677,71.80000000000133,3.6770000000000067,0.19352631578947405,0.19352631578947604
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.2,63.827,63.80000000000115,3.826999999999998,0.20142105263157886,0.20142105263158153
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.05,82.0,82.0,2.0,0.2,0.1999999999999988
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.1,77.911,78.0,1.9110000000000014,0.19110000000000013,0.19109999999999863
PGE_AL_21_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.2,69.89,70.0,1.8900000000000006,0.18900000000000006,0.18899999999999884
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.05,30.689,31.599999999999433,4.689,0.1674642857142857,0.16746428571428545
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.1,29.625,30.59999999999946,4.625,0.16517857142857142,0.1651785714285711
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.5,0.2,26.962,27.59999999999956,4.962,0.1772142857142857,0.1772142857142854
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.05,35.516,36.40000000000068,3.5159999999999982,0.15981818181818175,0.15981818181818264
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.1,33.644,34.40000000000064,3.6439999999999984,0.16563636363636355,0.1656363636363642
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.6,0.2,30.699,31.400000000000563,3.6990000000000016,0.16813636363636372,0.16813636363636392
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.05,39.653,40.40000000000076,2.6529999999999987,0.1560588235294117,0.15605882352941383
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.1,37.728,38.40000000000072,2.7280000000000015,0.1604705882352942,0.160470588235296
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.7,0.2,33.835,34.40000000000064,2.835000000000001,0.16676470588235298,0.16676470588235492
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.05,43.706,44.199999999999626,1.706000000000003,0.15509090909090936,0.15509090909091042
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.1,41.709,42.19999999999975,1.7090000000000032,0.15536363636363665,0.15536363636363787
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.8,0.2,37.82,38.200000000000024,1.8200000000000003,0.1654545454545455,0.16545454545454702
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.05,47.877,48.19999999999942,0.8770000000000024,0.14616666666666708,0.14616666666666672
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.1,45.913,46.19999999999952,0.9129999999999967,0.15216666666666612,0.15216666666666673
PC_MA_17_APC,Cargo 5,MULTIPLA_5,0.9,0.2,40.94,41.19999999999981,0.9399999999999977,0.1566666666666663,0.15666666666666676
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.05,32.441,32.79999999999949,5.4410000000000025,0.1876206896551725,0.18762068965517287
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.1,31.271,31.799999999999493,5.271000000000001,0.1817586206896552,0.1817586206896556
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.5,0.2,28.178,28.799999999999518,5.178000000000001,0.17855172413793105,0.17855172413793147
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.05,37.396,37.59999999999929,4.396000000000001,0.19113043478260874,0.19113043478260752
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.1,35.275,35.59999999999934,4.274999999999999,0.18586956521739123,0.18586956521739062
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.6,0.2,32.08,32.599999999999405,4.079999999999998,0.17739130434782602,0.17739130434782527
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.05,41.425,41.59999999999922,3.424999999999997,0.19027777777777763,0.190277777777778
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.1,39.331,39.59999999999925,3.331000000000003,0.18505555555555572,0.18505555555555586
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.7,0.2,35.254,35.59999999999934,3.253999999999998,0.18077777777777765,0.180777777777778
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.05,45.37,45.40000000000084,2.3699999999999974,0.1974999999999998,0.19749999999999962
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.1,43.333,43.40000000000081,2.3329999999999984,0.19441666666666654,0.1944166666666664
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.8,0.2,38.214,38.40000000000072,2.2139999999999986,0.1844999999999999,0.1845
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.05,50.148,50.19999999999932,1.1480000000000032,0.19133333333333388,0.191333333333333
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.1,47.195,47.19999999999947,1.1950000000000003,0.19916666666666671,0.19916666666666638
PC_MA_17_APC,Cargo 4,MULTIPLA_5,0.9,0.2,42.172,42.19999999999975,1.171999999999997,0.19533333333333283,0.19533333333333297
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.05,34.376,33.79999999999959,6.375999999999998,0.21986206896551716,0.21986206896551844
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.1,33.41,32.79999999999949,6.409999999999997,0.22103448275862056,0.2210344827586218
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.5,0.2,30.414,29.79999999999951,6.4140000000000015,0.2211724137931035,0.2211724137931045
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.05,38.173,37.79999999999994,5.173000000000002,0.21554166666666674,0.21554166666666677
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.1,36.264,35.79999999999978,5.264000000000003,0.21933333333333346,0.2193333333333332
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.6,0.2,33.235,32.79999999999949,5.234999999999999,0.21812499999999999,0.21812499999999996
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.05,41.922,41.59999999999922,3.921999999999997,0.21788888888888872,0.21788888888888883
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.1,39.812,39.59999999999925,3.8119999999999976,0.21177777777777765,0.21177777777777762
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.7,0.2,35.901,35.59999999999934,3.9010000000000034,0.2167222222222224,0.2167222222222224
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.05,46.432,46.40000000000085,2.432000000000002,0.20266666666666686,0.20266666666666672
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.1,44.56,44.40000000000082,2.5600000000000023,0.2133333333333335,0.21333333333333332
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.8,0.2,39.637,39.400000000000745,2.6370000000000005,0.21975000000000003,0.21975000000000014
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.05,51.076,51.19999999999928,1.0760000000000005,0.17933333333333343,0.1793333333333332
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.1,48.228,48.19999999999942,1.2280000000000015,0.2046666666666669,0.20466666666666605
PC_MA_17_APC,Cargo 3,MULTIPLA_5,0.9,0.2,43.312,43.19999999999969,1.3119999999999976,0.21866666666666626,0.21866666666666612
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.05,31.842,33.79999999999959,3.8419999999999987,0.13248275862068962,0.13248275862068928
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.1,30.878,32.79999999999949,3.878,0.1337241379310345,0.1337241379310341
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.5,0.2,28.312,29.79999999999951,4.312000000000001,0.14868965517241384,0.14868965517241337
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.05,35.898,37.79999999999994,2.8980000000000032,0.12075000000000014,0.12074999999999962
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.1,34.065,35.79999999999978,3.0649999999999977,0.12770833333333323,0.1277083333333332
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.6,0.2,31.341,32.79999999999949,3.341000000000001,0.13920833333333338,0.13920833333333327
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.05,40.139,41.59999999999922,2.139000000000003,0.1188333333333335,0.11883333333333475
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.1,38.224,39.59999999999925,2.2239999999999966,0.12355555555555536,0.12355555555555701
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.7,0.2,34.533,35.59999999999934,2.5330000000000013,0.1407222222222223,0.14072222222222314
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.05,45.261,46.40000000000085,1.2610000000000028,0.10508333333333357,0.10508333333333313
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.1,43.343,44.40000000000082,1.3430000000000035,0.11191666666666696,0.11191666666666639
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.8,0.2,38.619,39.400000000000745,1.6189999999999998,0.13491666666666666,0.1349166666666664
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.05,50.545,51.19999999999928,0.5450000000000017,0.09083333333333361,0.09083333333333356
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.1,47.706,48.19999999999942,0.7060000000000031,0.11766666666666718,0.11766666666666721
PC_MA_17_APC,Cargo 2,MULTIPLA_5,0.9,0.2,42.763,43.19999999999969,0.7629999999999981,0.12716666666666634,0.12716666666666712
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.05,33.493,33.79999999999959,5.493000000000002,0.18941379310344836,0.18941379310344872
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.1,32.504,32.79999999999949,5.503999999999998,0.1897931034482758,0.18979310344827627
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.5,0.2,29.475,29.79999999999951,5.475000000000001,0.1887931034482759,0.18879310344827596
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.05,37.479,37.79999999999994,4.478999999999999,0.18662499999999996,0.18662500000000012
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.1,35.529,35.79999999999978,4.5290000000000035,0.18870833333333348,0.18870833333333328
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.6,0.2,32.51,32.79999999999949,4.509999999999998,0.1879166666666666,0.18791666666666662
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.05,41.342,41.59999999999922,3.3419999999999987,0.1856666666666666,0.1856666666666667
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.1,39.388,39.59999999999925,3.387999999999998,0.18822222222222212,0.18822222222222257
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.7,0.2,35.413,35.59999999999934,3.4129999999999967,0.18961111111111092,0.189611111111111
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.05,46.162,46.40000000000085,2.161999999999999,0.1801666666666666,0.180166666666667
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.1,44.237,44.40000000000082,2.237000000000002,0.1864166666666668,0.18641666666666656
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.8,0.2,39.33,39.400000000000745,2.3299999999999983,0.19416666666666652,0.19416666666666646
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.05,51.029,51.19999999999928,1.0290000000000035,0.17150000000000057,0.1714999999999997
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.1,48.148,48.19999999999942,1.1480000000000032,0.19133333333333388,0.19133333333333288
PC_MA_17_APC,Cargo 1,MULTIPLA_5,0.9,0.2,43.122,43.19999999999969,1.1219999999999999,0.18699999999999997,0.18699999999999942
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.05,45.572,44.80000000000041,8.572000000000003,0.21979487179487187,0.21979487179487195
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.1,43.366,42.80000000000029,8.366,0.2145128205128205,0.21451282051282095
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.5,0.2,39.431,38.80000000000002,8.430999999999997,0.21617948717948712,0.21617948717948773
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.05,50.769,50.19999999999932,6.768999999999998,0.21835483870967737,0.21835483870967456
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.1,48.752,48.19999999999942,6.7520000000000024,0.2178064516129033,0.21780645161290027
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.6,0.2,43.632,43.19999999999969,6.631999999999998,0.21393548387096767,0.2139354838709648
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.05,56.312,55.8000000000009,5.311999999999998,0.22133333333333324,0.2213333333333331
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.1,53.254,52.800000000000786,5.253999999999998,0.21891666666666657,0.21891666666666662
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.7,0.2,48.177,47.800000000000566,5.177,0.2157083333333333,0.2157083333333333
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.05,61.619,61.19999999999892,3.6189999999999998,0.22618749999999999,0.2261875
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.1,58.579,58.199999999999015,3.5790000000000006,0.22368750000000004,0.2236875
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.8,0.2,52.387,52.199999999999235,3.3870000000000005,0.21168750000000003,0.2116875
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.9,0.05,67.841,67.59999999999918,1.840999999999994,0.23012499999999925,0.230125
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.9,0.1,64.774,64.59999999999899,1.774000000000001,0.2217500000000001,0.22175
SEFAZ_RS_18_TECNICO,Cargo 1,MULTIPLA_5,0.9,0.2,57.791,57.599999999999035,1.7909999999999968,0.2238749999999996,0.223875
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.05,58.897,58.0,10.896999999999998,0.21793999999999997,0.21793999999999977
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.1,55.8,55.0,10.799999999999997,0.21599999999999994,0.21599999999999953
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.5,0.2,50.658,50.0,10.658000000000001,0.21316000000000002,0.2131599999999997
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.05,65.868,65.0,8.867999999999995,0.22169999999999987,0.22169999999999981
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.1,62.725,62.0,8.725000000000001,0.21812500000000004,0.21812499999999974
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.6,0.2,56.56,56.0,8.560000000000002,0.21400000000000005,0.21399999999999994
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.05,73.659,73.0,6.659000000000006,0.22196666666666687,0.22196666666666529
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.1,69.634,69.0,6.634,0.22113333333333335,0.22113333333333168
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.7,0.2,62.417,62.0,6.417000000000002,0.21390000000000006,0.213899999999999
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.05,80.416,80.0,4.415999999999997,0.22079999999999983,0.22079999999999972
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.1,76.385,76.0,4.385000000000005,0.21925000000000025,0.2192499999999999
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.8,0.2,68.372,68.0,4.372,0.2186,0.21859999999999968
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.05,88.335,88.0,2.3349999999999937,0.23349999999999937,0.23349999999999954
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.1,83.213,83.0,2.212999999999994,0.22129999999999939,0.22129999999999883
MP_PI_18_PROMOTOR,Cargo 1,MULTIPLA_5,0.9,0.2,74.169,74.0,2.168999999999997,0.2168999999999997,0.21689999999999904
MP_PI_18,Cargo 6,CERTO_ERRADO,0.5,0.05,26.78,27.0,-0.21999999999999886,-0.007333333333333295,0.49633333333333235
MP_PI_18,Cargo 6,CERTO_ERRADO,0.5,0.1,25.202,25.0,0.20200000000000173,0.0067333333333333915,0.5033666666666641
MP_PI_18,Cargo 6,CERTO_ERRADO,0.5,0.2,19.14,19.0,0.14000000000000057,0.004666666666666685,0.5023333333333334
MP_PI_18,Cargo 6,CERTO_ERRADO,0.6,0.05,32.888,33.0,-0.11200000000000188,-0.004666666666666745,0.49766666666666654
MP_PI_18,Cargo 6,CERTO_ERRADO,0.6,0.1,28.792,29.0,-0.2079999999999984,-0.0086666666666666,0.495666666666667
MP_PI_18,Cargo 6,CERTO_ERRADO,0.6,0.2,20.972,21.0,-0.027999999999998693,-0.0011666666666666121,0.4994166666666666
MP_PI_18,Cargo 6,CERTO_ERRADO,0.7,0.05,36.838,37.0,-0.16199999999999903,-0.008999999999999946,0.49550000000000066
MP_PI_18,Cargo 6,CERTO_ERRADO,0.7,0.1,32.716,33.0,-0.2839999999999989,-0.015777777777777717,0.49211111111111155
MP_PI_18,Cargo 6,CERTO_ERRADO,0.7,0.2,25.042,25.0,0.04200000000000159,0.0023333333333334216,0.5011666666666669
MP_PI_18,Cargo 6,CERTO_ERRADO,0.8,0.05,42.884,43.0,-0.11599999999999966,-0.009666666666666638,0.49516666666666675
MP_PI_18,Cargo 6,CERTO_ERRADO,0.8,0.1,38.996,39.0,-0.003999999999997783,-0.0003333333333331486,0.49983333333333363
MP_PI_18,Cargo 6,CERTO_ERRADO,0.8,0.2,29.282,29.0,0.28200000000000003,0.023500000000000004,0.5117499999999994
MP_PI_18,Cargo 6,CERTO_ERRADO,0.9,0.05,48.608,49.0,-0.392000000000003,-0.06533333333333384,0.4673333333333324
MP_PI_18,Cargo 6,CERTO_ERRADO,0.9,0.1,42.88,43.0,-0.11999999999999744,-0.019999999999999574,0.48999999999999994
MP_PI_18,Cargo 6,CERTO_ERRADO,0.9,0.2,32.998,33.0,-0.0020000000000024443,-0.0003333333333337407,0.4998333333333329
MP_PI_18,Cargo 5,CERTO_ERRADO,0.5,0.05,28.356,27.0,1.3560000000000016,0.04520000000000005,0.5225999999999991
MP_PI_18,Cargo 5,CERTO_ERRADO,0.5,0.1,26.128,25.0,1.1280000000000001,0.0376,0.5188000000000004
MP_PI_18,Cargo 5,CERTO_ERRADO,0.5,0.2,19.814,19.0,0.8140000000000001,0.027133333333333336,0.5135666666666661
MP_PI_18,Cargo 5,CERTO_ERRADO,0.6,0.05,34.188,33.0,1.1880000000000024,0.0495000000000001,0.5247499999999999
MP_PI_18,Cargo 5,CERTO_ERRADO,0.6,0.1,29.926,29.0,0.9259999999999984,0.03858333333333327,0.519291666666666
MP_PI_18,Cargo 5,CERTO_ERRADO,0.6,0.2,21.752,21.0,0.7519999999999989,0.03133333333333329,0.5156666666666657
MP_PI_18,Cargo 5,CERTO_ERRADO,0.7,0.05,37.826,37.0,0.8260000000000005,0.04588888888888892,0.5229444444444448
MP_PI_18,Cargo 5,CERTO_ERRADO,0.7,0.1,33.878,33.0,0.8780000000000001,0.04877777777777778,0.5243888888888892
MP_PI_18,Cargo 5,CERTO_ERRADO,0.7,0.2,25.554,25.0,0.5539999999999985,0.030777777777777696,0.5153888888888888
MP_PI_18,Cargo 5,CERTO_ERRADO,0.8,0.05,43.63,43.0,0.6300000000000026,0.05250000000000021,0.5262499999999991
MP_PI_18,Cargo 5,CERTO_ERRADO,0.8,0.1,39.534,39.0,0.5339999999999989,0.04449999999999991,0.5222499999999997
MP_PI_18,Cargo 5,CERTO_ERRADO,0.8,0.2,29.55,29.0,0.5500000000000007,0.04583333333333339,0.5229166666666675
MP_PI_18,Cargo 5,CERTO_ERRADO,0.9,0.05,49.146,49.0,0.1460000000000008,0.024333333333333467,0.5121666666666672
MP_PI_18,Cargo 5,CERTO_ERRADO,0.9,0.1,43.37,43.0,0.36999999999999744,0.06166666666666624,0.5308333333333326
MP_PI_18,Cargo 5,CERTO_ERRADO,0.9,0.2,33.196,33.0,0.19599999999999795,0.03266666666666632,0.5163333333333333
MP_PI_18,Cargo 4,CERTO_ERRADO,0.5,0.05,29.966,28.0,1.966000000000001,0.06553333333333337,0.532766666666667
MP_PI_18,Cargo 4,CERTO_ERRADO,0.5,0.1,25.522,24.0,1.5219999999999985,0.05073333333333328,0.5253666666666673
MP_PI_18,Cargo 4,CERTO_ERRADO,0.5,0.2,19.018,18.0,1.0180000000000007,0.03393333333333336,0.5169666666666672
MP_PI_18,Cargo 4,CERTO_ERRADO,0.6,0.05,35.564,34.0,1.564,0.06516666666666666,0.5325833333333335
MP_PI_18,Cargo 4,CERTO_ERRADO,0.6,0.1,31.402,30.0,1.402000000000001,0.05841666666666671,0.5292083333333332
MP_PI_18,Cargo 4,CERTO_ERRADO,0.6,0.2,23.066,22.0,1.065999999999999,0.044416666666666625,0.5222083333333334
MP_PI_18,Cargo 4,CERTO_ERRADO,0.7,0.05,39.382,38.0,1.381999999999998,0.07677777777777767,0.538388888888888
MP_PI_18,Cargo 4,CERTO_ERRADO,0.7,0.1,35.086,34.0,1.0859999999999985,0.06033333333333325,0.5301666666666659
MP_PI_18,Cargo 4,CERTO_ERRADO,0.7,0.2,26.826,26.0,0.8260000000000005,0.04588888888888892,0.5229444444444439
MP_PI_18,Cargo 4,CERTO_ERRADO,0.8,0.05,44.832,44.0,0.8320000000000007,0.0693333333333334,0.5346666666666666
MP_PI_18,Cargo 4,CERTO_ERRADO,0.8,0.1,40.702,40.0,0.7019999999999982,0.05849999999999985,0.5292500000000002
MP_PI_18,Cargo 4,CERTO_ERRADO,0.8,0.2,30.482,30.0,0.4819999999999993,0.04016666666666661,0.5200833333333338
MP_PI_18,Cargo 4,CERTO_ERRADO,0.9,0.05,50.468,50.0,0.4680000000000035,0.07800000000000058,0.5390000000000004
MP_PI_18,Cargo 4,CERTO_ERRADO,0.9,0.1,44.438,44.0,0.4380000000000024,0.0730000000000004,0.5365000000000002
MP_PI_18,Cargo 4,CERTO_ERRADO,0.9,0.2,34.308,34.0,0.30799999999999983,0.05133333333333331,0.5256666666666664
MP_PI_18,Cargo 3,CERTO_ERRADO,0.5,0.05,29.62,28.0,1.620000000000001,0.054000000000000034,0.5270000000000005
MP_PI_18,Cargo 3,CERTO_ERRADO,0.5,0.1,25.212,24.0,1.2119999999999997,0.04039999999999999,0.5202000000000007
MP_PI_18,Cargo 3,CERTO_ERRADO,0.5,0.2,19.078,18.0,1.0779999999999994,0.03593333333333331,0.5179666666666668
MP_PI_18,Cargo 3,CERTO_ERRADO,0.6,0.05,35.514,34.0,1.514000000000003,0.06308333333333345,0.5315416666666666
MP_PI_18,Cargo 3,CERTO_ERRADO,0.6,0.1,31.366,30.0,1.3659999999999997,0.05691666666666665,0.5284583333333331
MP_PI_18,Cargo 3,CERTO_ERRADO,0.6,0.2,22.982,22.0,0.9819999999999993,0.040916666666666636,0.5204583333333332
MP_PI_18,Cargo 3,CERTO_ERRADO,0.7,0.05,39.224,38.0,1.2239999999999966,0.06799999999999981,0.5339999999999996
MP_PI_18,Cargo 3,CERTO_ERRADO,0.7,0.1,34.936,34.0,0.9359999999999999,0.052,0.5259999999999985
MP_PI_18,Cargo 3,CERTO_ERRADO,0.7,0.2,26.88,26.0,0.879999999999999,0.048888888888888836,0.5244444444444439
MP_PI_18,Cargo 3,CERTO_ERRADO,0.8,0.05,44.992,44.0,0.9919999999999973,0.08266666666666644,0.5413333333333331
MP_PI_18,Cargo 3,CERTO_ERRADO,0.8,0.1,40.918,40.0,0.9179999999999993,0.07649999999999994,0.5382500000000006
MP_PI_18,Cargo 3,CERTO_ERRADO,0.8,0.2,30.524,30.0,0.5240000000000009,0.04366666666666674,0.5218333333333334
MP_PI_18,Cargo 3,CERTO_ERRADO,0.9,0.05,50.386,50.0,0.3860000000000028,0.0643333333333338,0.5321666666666668
MP_PI_18,Cargo 3,CERTO_ERRADO,0.9,0.1,44.456,44.0,0.45600000000000307,0.07600000000000051,0.538
MP_PI_18,Cargo 3,CERTO_ERRADO,0.9,0.2,34.196,34.0,0.19599999999999795,0.03266666666666632,0.5163333333333333
MP_PI_18,Cargo 2,CERTO_ERRADO,0.5,0.05,49.282,46.0,3.2819999999999965,0.06563999999999993,0.5328200000000002
