Concurso,Cargo,Grupo,Total_Q,Media_Simulada,Media_Aleatoria_Esperada,Mediana,Moda,Minimo,Maximo,Q1,Q3
PREF_JOINVILLE_SC_23,Cargo 10,MULTIPLA_5,20,14.308,14.199999999999998,14.0,14,13,18,14.0,15.0
PREF_JOINVILLE_SC_23,Cargo 11,MULTIPLA_5,20,14.359142857142857,14.199999999999998,14.0,14,13,18,14.0,15.0
PREF_JOINVILLE_SC_23,Cargo 12,MULTIPLA_5,18,12.522,12.2,12.0,12,11,16,12.0,13.0
PREF_JOINVILLE_SC_23,Cargo 13,MULTIPLA_5,20,14.312,14.199999999999998,14.0,14,13,18,14.0,15.0
PF_21,Cargo 1,CERTO_ERRADO,116,66.39085714285714,65.0,66.0,64,50,88,62.0,70.0
PF_21,Cargo 2,CERTO_ERRADO,115,62.60228571428571,64.0,61.0,61,45,83,59.0,67.0
PF_21,Cargo 3,CERTO_ERRADO,115,62.544,64.0,61.0,59,45,87,59.0,65.5
PF_21,Cargo 4,CERTO_ERRADO,116,63.96857142857143,65.0,64.0,62,46,88,60.0,68.0
DEPEN_20,Cargo 8,CERTO_ERRADO,67,39.842285714285715,38.0,39.0,39,29,53,37.0,41.0
DEPEN_20,Cargo 1,CERTO_ERRADO,79,45.40057142857143,45.0,45.0,45,29,61,43.0,49.0
DEPEN_20,Cargo 2,CERTO_ERRADO,40,23.810285714285715,24.0,24.0,24,14,36,22.0,26.0
DEPEN_20,Cargo 3,CERTO_ERRADO,39,24.057714285714287,23.0,23.0,23,17,33,23.0,27.0
DEPEN_20,Cargo 4,CERTO_ERRADO,39,23.998285714285714,23.0,23.0,23,17,33,23.0,27.0
DEPEN_20,Cargo 5,CERTO_ERRADO,39,24.056571428571427,23.0,23.0,23,17,33,21.0,27.0
DEPEN_20,Cargo 6,CERTO_ERRADO,40,25.23485714285714,24.0,26.0,26,18,34,24.0,28.0
DEPEN_20,Cargo 7,CERTO_ERRADO,40,24.786285714285714,24.0,24.0,24,16,34,22.0,26.0
DPE_SE_21,Cargo 1,MULTIPLA_5,92,63.87942857142857,63.600000000000016,64.0,63,58,72,62.0,65.0
MP_RR_17_PROMOTOR,Cargo 1,MULTIPLA_4,93,66.608,66.0,66.0,66,61,75,65.0,68.0
SEE_PE_22,Cargo 1,CERTO_ERRADO,98,56.32457142857143,56.0,56.0,54,42,76,52.0,60.0
SEE_PE_22,Cargo 4,CERTO_ERRADO,97,55.81371428571428,55.0,55.0,55,41,71,53.0,59.0
SEE_PE_22,Cargo 10,CERTO_ERRADO,97,56.36114285714286,55.0,57.0,55,43,71,53.0,59.0
SEE_PE_22,Cargo 2,CERTO_ERRADO,59,34.436,33.0,35.0,35,23,47,33.0,37.0
SEE_PE_22,Cargo 3,CERTO_ERRADO,60,35.46342857142857,34.0,36.0,36,24,46,34.0,38.0
SEE_PE_22,Cargo 5,CERTO_ERRADO,60,35.66342857142857,34.0,36.0,36,26,46,34.0,38.0
SEE_PE_22,Cargo 6,CERTO_ERRADO,59,33.648,33.0,33.0,33,23,49,31.0,37.0
SEE_PE_22,Cargo 7,CERTO_ERRADO,60,35.668,34.0,36.0,36,26,46,34.0,38.0
SEE_PE_22,Cargo 8,CERTO_ERRADO,59,32.917142857142856,33.0,33.0,31,21,47,31.0,35.0
SEE_PE_22,Cargo 9,CERTO_ERRADO,59,33.825714285714284,33.0,33.0,33,21,47,31.0,37.0
MP_PA_22_PROMOTOR,Cargo 1,MULTIPLA_5,92,62.86742857142857,63.600000000000016,62.0,62,58,71,61.0,64.0
TRT10_24,Cargo 1,CERTO_ERRADO,97,57.104571428571425,55.0,57.0,59,43,73,55.0,59.0
TRT10_24,Cargo 11,CERTO_ERRADO,93,52.881142857142855,53.0,53.0,51,39,69,49.0,57.0
TRT10_24,Cargo 12,CERTO_ERRADO,95,53.936,54.0,53.0,51,37,77,51.0,57.0
TRT10_24,Cargo 13,CERTO_ERRADO,95,53.75485714285714,54.0,53.0,53,37,73,51.0,57.0
TRT10_24,Cargo 14,CERTO_ERRADO,96,57.16457142857143,55.0,58.0,58,44,70,54.0,60.0
TRT10_24,Cargo 15,CERTO_ERRADO,92,53.89028571428572,52.0,54.0,54,42,68,52.0,56.0
TRT10_24,Cargo 2,CERTO_ERRADO,58,33.696,32.0,34.0,34,24,44,32.0,36.0
TRT10_24,Cargo 3,CERTO_ERRADO,59,33.80171428571428,33.0,33.0,33,21,47,31.0,37.0
TRT10_24,Cargo 4,CERTO_ERRADO,58,33.652,32.0,34.0,34,24,44,32.0,36.0
TRT10_24,Cargo 5,CERTO_ERRADO,58,33.42628571428571,32.0,34.0,34,22,44,32.0,36.0
TRT10_24,Cargo 6,CERTO_ERRADO,58,33.45657142857143,32.0,34.0,34,22,44,32.0,36.0
TRT10_24,Cargo 7,CERTO_ERRADO,60,35.10857142857143,34.0,34.0,34,24,48,32.0,38.0
TRT10_24,Cargo 8,CERTO_ERRADO,58,30.64057142857143,32.0,30.0,30,18,48,28.0,32.0
TRT10_24,Cargo 9,CERTO_ERRADO,58,32.38285714285714,32.0,32.0,32,20,46,30.0,36.0
TRT10_24,Cargo 10,CERTO_ERRADO,59,32.034285714285716,33.0,31.0,31,21,47,29.0,35.0
TBG_23,Cargo 1,CERTO_ERRADO,79,46.71828571428571,45.0,47.0,47,35,61,45.0,49.0
TBG_23,Cargo 2,CERTO_ERRADO,60,33.67371428571428,34.0,34.0,32,20,48,30.0,36.0
TBG_23,Cargo 3,CERTO_ERRADO,58,32.42,32.0,32.0,32,18,44,30.0,36.0
TBG_23,Cargo 4,CERTO_ERRADO,60,35.482285714285716,34.0,36.0,36,26,48,34.0,38.0
TBG_23,Cargo 5,CERTO_ERRADO,56,32.28228571428571,33.0,32.0,32,20,46,30.0,34.0
TBG_23,Cargo 6,CERTO_ERRADO,55,31.828,32.0,31.0,29,21,45,29.0,35.0
TBG_23,Cargo 7,CERTO_ERRADO,55,31.855428571428572,32.0,31.0,31,19,45,29.0,35.0
TBG_23,Cargo 8,CERTO_ERRADO,80,47.61714285714286,46.0,48.0,48,36,62,44.0,50.0
TBG_23,Cargo 9,CERTO_ERRADO,58,33.13142857142857,32.0,34.0,32,20,46,30.0,36.0
TBG_23,Cargo 10,CERTO_ERRADO,57,34.807428571428574,33.0,35.0,35,27,45,33.0,37.0
TBG_23,Cargo 11,CERTO_ERRADO,60,35.552571428571426,34.0,36.0,36,24,48,34.0,38.0
TBG_23,Cargo 12,CERTO_ERRADO,60,34.42514285714286,34.0,34.0,32,22,50,32.0,38.0
TBG_23,Cargo 13,CERTO_ERRADO,57,34.85142857142857,33.0,35.0,35,27,45,33.0,37.0
TBG_23,Cargo 14,CERTO_ERRADO,58,33.57257142857143,32.0,34.0,34,22,44,32.0,36.0
TBG_23,Cargo 15,CERTO_ERRADO,55,33.44114285714286,32.0,33.0,33,23,45,31.0,35.0
TBG_23,Cargo 16,CERTO_ERRADO,55,32.777142857142856,32.0,33.0,33,21,45,31.0,35.0
TBG_23,Cargo 17,CERTO_ERRADO,58,33.604571428571425,32.0,34.0,34,24,44,32.0,36.0
TBG_23,Cargo 18,CERTO_ERRADO,80,47.550285714285714,46.0,48.0,48,36,62,44.0,50.0
TBG_23,Cargo 19,CERTO_ERRADO,60,35.09257142857143,34.0,36.0,36,24,46,32.0,38.0
TBG_23,Cargo 20,CERTO_ERRADO,60,35.076,34.0,36.0,36,24,46,32.0,38.0
TBG_23,Cargo 21,CERTO_ERRADO,54,31.259428571428572,31.0,32.0,32,20,44,28.0,34.0
TBG_23,Cargo 22,CERTO_ERRADO,59,34.348571428571425,33.0,35.0,33,23,47,33.0,37.0
TBG_23,Cargo 23,CERTO_ERRADO,56,34.67485714285714,33.0,34.0,34,26,46,32.0,36.0
TBG_23,Cargo 24,CERTO_ERRADO,60,35.512,34.0,36.0,36,26,46,34.0,38.0
PC_SE_18_DELEGADO,Cargo 1,CERTO_ERRADO,137,78.34628571428571,77.0,79.0,77,61,101,75.0,83.0
ABIN_17,Cargo 3,CERTO_ERRADO,110,65.22171428571428,63.0,66.0,64,50,80,62.0,68.0
ABIN_17,Cargo 2,CERTO_ERRADO,122,71.456,69.0,72.0,70,56,86,68.0,74.0
ABIN_17,Cargo 1,CERTO_ERRADO,131,75.39371428571428,73.0,75.0,73,59,95,73.0,79.0
AGU_22_PROCURADOR_FEDERAL,Cargo 1,MULTIPLA_5,96,68.10514285714285,66.79999999999998,68.0,68,63,77,67.0,69.0
IRBR_17_DIPLOMACIA,Cargo 1,CERTO_ERRADO,7,3.5502857142857143,4.0,3.0,3,1,7,3.0,5.0
CAGEPA_24,Cargo 1,MULTIPLA_5,59,41.43142857142857,40.600000000000016,41.0,41,37,47,40.0,42.0
CAGEPA_24,Cargo 19,MULTIPLA_5,57,39.86514285714286,39.600000000000016,40.0,40,36,47,39.0,41.0
CAGEPA_24,Cargo 3,MULTIPLA_5,39,28.373428571428573,27.399999999999995,28.0,28,25,32,28.0,29.0
CAGEPA_24,Cargo 4,MULTIPLA_5,40,28.665714285714287,28.399999999999995,29.0,28,26,34,28.0,30.0
CAGEPA_24,Cargo 2,MULTIPLA_5,40,28.835714285714285,28.399999999999995,29.0,29,26,34,28.0,29.0
CAGEPA_24,Cargo 5,MULTIPLA_5,39,27.20942857142857,27.399999999999995,27.0,27,25,32,26.0,28.0
CAGEPA_24,Cargo 6,MULTIPLA_5,39,27.082,27.399999999999995,27.0,26,25,34,26.0,28.0
CAGEPA_24,Cargo 7,MULTIPLA_5,39,27.94142857142857,27.399999999999995,28.0,28,25,33,27.0,29.0
CAGEPA_24,Cargo 8,MULTIPLA_5,39,27.062,27.399999999999995,27.0,27,25,33,26.0,28.0
CAGEPA_24,Cargo 9,MULTIPLA_5,39,28.103142857142856,27.399999999999995,28.0,28,25,32,27.0,29.0
CAGEPA_24,Cargo 10,MULTIPLA_5,36,25.683714285714284,25.199999999999992,26.0,26,23,30,25.0,26.0
CAGEPA_24,Cargo 11,MULTIPLA_5,37,25.318571428571428,25.4,25.0,25,23,30,24.0,26.0
CAGEPA_24,Cargo 12,MULTIPLA_5,38,26.209714285714284,26.399999999999995,26.0,26,24,33,25.0,27.0
CAGEPA_24,Cargo 13,MULTIPLA_5,38,26.197142857142858,26.399999999999995,26.0,26,24,33,25.0,27.0
CAGEPA_24,Cargo 14,MULTIPLA_5,38,26.06714285714286,26.399999999999995,26.0,26,24,32,25.0,27.0
CAGEPA_24,Cargo 15,MULTIPLA_5,40,27.283142857142856,28.399999999999995,27.0,27,26,34,26.0,28.0
CAGEPA_24,Cargo 16,MULTIPLA_5,40,28.61,28.399999999999995,28.0,28,26,34,28.0,29.0
CAGEPA_24,Cargo 17,MULTIPLA_5,39,27.562571428571427,27.399999999999995,27.0,27,25,33,27.0,28.0
CAGEPA_24,Cargo 18,MULTIPLA_5,40,29.516285714285715,28.399999999999995,30.0,30,26,33,29.0,30.0
CAGEPA_24,Cargo 20,MULTIPLA_5,38,25.50914285714286,26.399999999999995,25.0,25,24,32,25.0,26.0
CAGEPA_24,Cargo 21,MULTIPLA_5,40,27.414857142857144,28.399999999999995,27.0,27,26,33,27.0,28.0
CAGEPA_24,Cargo 22,MULTIPLA_5,39,27.34285714285714,27.399999999999995,27.0,27,25,34,27.0,28.0
CAGEPA_24,Cargo 23,MULTIPLA_5,40,29.18657142857143,28.399999999999995,29.0,29,26,33,28.0,30.0
CAGEPA_24,Cargo 24,MULTIPLA_5,38,26.47942857142857,26.399999999999995,26.0,26,24,33,26.0,27.0
CAGEPA_24,Cargo 25,MULTIPLA_5,34,24.245714285714286,23.199999999999992,24.0,24,21,28,24.0,25.0
CAGEPA_24,Cargo 26,MULTIPLA_5,40,27.340285714285713,28.399999999999995,27.0,27,26,34,27.0,28.0
CBM_TO_22,Cargo 2,MULTIPLA_4,37,25.95885714285714,26.0,26.0,26,23,32,25.0,27.0
CBM_TO_22,Cargo 1,MULTIPLA_4,39,28.538857142857143,28.0,28.0,28,25,34,28.0,29.0
SEFAZ_AL_21_AUDITOR,Cargo 1,CERTO_ERRADO,152,88.30228571428572,86.0,88.0,90,70,106,84.0,92.0
SEFAZ_AL_21_AUDITOR,Cargo 2,CERTO_ERRADO,53,31.68342857142857,31.0,31.0,29,21,45,29.0,35.0
CNPQ_23,Cargo 2,CERTO_ERRADO,100,57.65085714285714,56.0,58.0,58,44,72,54.0,60.0
CNPQ_23,Cargo 3,CERTO_ERRADO,100,56.982285714285716,56.0,56.0,56,42,76,54.0,60.0
CNPQ_23,Cargo 5,CERTO_ERRADO,100,56.384,56.0,56.0,56,42,74,52.0,60.0
CNPQ_23,Cargo 7,CERTO_ERRADO,98,58.201142857142855,56.0,58.0,58,44,72,56.0,60.0
CNPQ_23,Cargo 1,CERTO_ERRADO,99,59.181714285714285,57.0,59.0,61,43,75,57.0,61.0
CNPQ_23,Cargo 4,CERTO_ERRADO,98,58.210857142857144,56.0,58.0,58,44,72,56.0,60.0
CNPQ_23,Cargo 6,CERTO_ERRADO,100,57.60285714285714,56.0,58.0,58,42,76,54.0,60.0
CNPQ_23,Cargo 8,CERTO_ERRADO,99,59.23428571428571,57.0,59.0,59,47,73,57.0,61.0
TCE_PA_16,Cargo 40,CERTO_ERRADO,98,56.581714285714284,56.0,56.0,56,40,76,52.0,60.0
TCE_PA_16,Cargo 39,CERTO_ERRADO,97,56.482285714285716,55.0,57.0,55,41,75,53.0,59.0
TCE_PA_16,Cargo 38,CERTO_ERRADO,100,56.36228571428571,56.0,56.0,54,42,74,52.0,60.0
TCE_PA_16,Cargo 37,CERTO_ERRADO,99,59.01714285714286,57.0,59.0,59,43,75,57.0,61.0
TCE_PA_16,Cargo 36,CERTO_ERRADO,97,55.74057142857143,55.0,55.0,55,43,73,53.0,59.0
TCE_PA_16,Cargo 35,CERTO_ERRADO,100,58.00685714285714,56.0,58.0,58,42,70,56.0,60.0
TCE_PA_16,Cargo 34,CERTO_ERRADO,99,57.040571428571425,57.0,57.0,57,41,75,53.0,61.0
TCE_PA_16,Cargo 33,CERTO_ERRADO,100,57.70457142857143,56.0,58.0,58,44,74,54.0,60.0
TCE_PA_16,Cargo 32,CERTO_ERRADO,100,58.07028571428572,56.0,58.0,58,46,72,56.0,60.0
TCE_PA_16,Cargo 31,CERTO_ERRADO,100,57.161142857142856,56.0,58.0,56,42,74,54.0,60.0
TCE_PA_16,Cargo 30,CERTO_ERRADO,100,57.194857142857146,56.0,58.0,56,42,74,54.0,60.0
TCE_PA_16,Cargo 29,CERTO_ERRADO,97,56.37085714285714,55.0,57.0,57,41,73,53.0,59.0
TCE_PA_16,Cargo 28,CERTO_ERRADO,100,57.965714285714284,56.0,58.0,58,44,72,56.0,60.0
TCE_PA_16,Cargo 27,CERTO_ERRADO,100,55.616571428571426,56.0,56.0,54,38,72,52.0,60.0
TCE_PA_16,Cargo 26,CERTO_ERRADO,98,57.68685714285714,56.0,58.0,58,44,72,54.0,60.0
TCE_PA_16,Cargo 25,CERTO_ERRADO,98,57.76,56.0,58.0,58,44,72,54.0,60.0
TCE_PA_16,Cargo 24,CERTO_ERRADO,98,57.656571428571425,56.0,58.0,58,42,70,54.0,60.0
TCE_PA_16,Cargo 23,CERTO_ERRADO,100,57.232,56.0,58.0,58,40,74,54.0,60.0
TCE_PA_16,Cargo 22,CERTO_ERRADO,100,58.10171428571429,56.0,58.0,58,42,70,56.0,60.0
TCE_PA_16,Cargo 21,CERTO_ERRADO,98,55.50342857142857,56.0,54.0,54,40,74,52.0,58.0
TCE_PA_16,Cargo 20,CERTO_ERRADO,98,57.07714285714286,56.0,56.0,58,42,74,54.0,60.0
TCE_PA_16,Cargo 19,CERTO_ERRADO,100,56.514857142857146,56.0,56.0,56,40,78,52.0,60.0
TCE_PA_16,Cargo 18,CERTO_ERRADO,99,59.278285714285715,57.0,59.0,59,47,75,57.0,61.0
TCE_PA_16,Cargo 17,CERTO_ERRADO,100,53.75942857142857,56.0,52.0,52,36,76,50.0,56.0
TCE_PA_16,Cargo 16,CERTO_ERRADO,100,57.92057142857143,56.0,58.0,58,42,74,56.0,60.0
TCE_PA_16,Cargo 15,CERTO_ERRADO,99,59.12,57.0,59.0,57,45,75,57.0,61.0
TCE_PA_16,Cargo 14,CERTO_ERRADO,100,58.16,56.0,58.0,58,44,72,56.0,60.0
TCE_PA_16,Cargo 13,CERTO_ERRADO,97,55.81142857142857,55.0,55.0,55,41,71,53.0,59.0
TCE_PA_16,Cargo 12,CERTO_ERRADO,100,57.95257142857143,56.0,58.0,58,42,72,56.0,60.0
TCE_PA_16,Cargo 11,CERTO_ERRADO,99,58.87714285714286,57.0,59.0,59,45,73,57.0,61.0
TCE_PA_16,Cargo 10,CERTO_ERRADO,100,58.04571428571428,56.0,58.0,58,44,74,56.0,60.0
TCE_PA_16,Cargo 9,CERTO_ERRADO,100,56.44057142857143,56.0,56.0,54,42,74,52.0,60.0
TCE_PA_16,Cargo 8,CERTO_ERRADO,100,57.78742857142857,56.0,58.0,58,42,72,54.0,60.0
TCE_PA_16,Cargo 7,CERTO_ERRADO,100,57.64514285714286,56.0,58.0,56,42,74,54.0,60.0
TCE_PA_16,Cargo 6,CERTO_ERRADO,99,59.27542857142857,57.0,59.0,59,45,77,57.0,61.0
TCE_PA_16,Cargo 5,CERTO_ERRADO,100,58.04571428571428,56.0,58.0,58,42,72,56.0,60.0
TCE_PA_16,Cargo 4,CERTO_ERRADO,100,57.965714285714284,56.0,58.0,58,42,72,56.0,60.0
TCE_PA_16,Cargo 3,CERTO_ERRADO,100,58.03371428571428,56.0,58.0,58,44,72,56.0,60.0
TCE_PA_16,Cargo 2,CERTO_ERRADO,98,58.28742857142857,56.0,58.0,58,44,76,56.0,60.0
TCE_PA_16,Cargo 1,CERTO_ERRADO,100,57.668,56.0,58.0,58,42,72,54.0,60.0
TCM_BA_17,Cargo 2,MULTIPLA_5,97,68.03171428571429,67.0,68.0,68,62,76,67.0,69.0
TCM_BA_17,Cargo 1,MULTIPLA_5,97,68.10685714285714,67.0,68.0,68,62,76,67.0,69.0
TJ_SC_19_JUIZ,Cargo 1,MULTIPLA_5,91,63.11085714285714,62.600000000000016,63.0,63,57,70,62.0,64.0
PREF_MARINGA_22_PROFESSOR,Cargo 1,MULTIPLA_5,33,23.268571428571427,23.0,23.0,23,21,28,22.0,24.0
AEB_24,Cargo 2,MULTIPLA_5,55,39.222,38.399999999999984,39.0,39,35,45,38.0,40.0
AEB_24,Cargo 3,MULTIPLA_5,55,39.356,38.399999999999984,39.0,39,35,44,38.0,40.0
AEB_24,Cargo 4,MULTIPLA_5,56,39.65257142857143,39.399999999999984,40.0,39,36,46,39.0,40.0
AEB_24,Cargo 1,MULTIPLA_5,55,37.266285714285715,38.399999999999984,37.0,37,35,46,36.0,38.0
SECONT_ES_22,Cargo 1,CERTO_ERRADO,77,44.96228571428571,43.0,45.0,45,33,59,43.0,47.0
SECONT_ES_22,Cargo 2,CERTO_ERRADO,40,25.470285714285716,24.0,26.0,26,20,32,24.0,28.0
SECONT_ES_22,Cargo 3,CERTO_ERRADO,40,25.228,24.0,26.0,24,18,34,24.0,28.0
SECONT_ES_22,Cargo 4,CERTO_ERRADO,38,22.661714285714286,22.0,22.0,22,14,34,20.0,24.0
SECONT_ES_22,Cargo 5,CERTO_ERRADO,38,22.737142857142857,22.0,22.0,22,14,34,20.0,24.0
SECONT_ES_22,Cargo 6,CERTO_ERRADO,38,23.321142857142856,22.0,24.0,24,16,32,22.0,26.0
IBAMA_21,Cargo 1,CERTO_ERRADO,95,55.40228571428572,54.0,55.0,55,41,71,53.0,59.0
IBAMA_21,Cargo 2,CERTO_ERRADO,60,35.49028571428571,34.0,36.0,36,24,46,34.0,38.0
IBAMA_21,Cargo 3,CERTO_ERRADO,58,33.065714285714286,32.0,34.0,34,22,46,30.0,36.0
IBAMA_21,Cargo 4,CERTO_ERRADO,60,35.646857142857144,34.0,36.0,36,26,48,34.0,38.0
IBAMA_21,Cargo 5,CERTO_ERRADO,59,33.72971428571429,33.0,33.0,33,21,45,31.0,37.0
CBM_AL_17_COMBATENTE,Cargo 2,CERTO_ERRADO,107,61.904,60.0,61.0,63,47,75,59.0,65.0
CBM_AL_17_COMBATENTE,Cargo 1,CERTO_ERRADO,101,57.93942857142857,56.0,57.0,57,43,73,55.0,61.0
PM_TO_20_QPS,Cargo 1,MULTIPLA_5,58,39.97257142857143,39.600000000000016,40.0,40,36,47,39.0,41.0
TCE_RJ_22_PROCURADOR,Cargo 1,CERTO_ERRADO,193,111.89085714285714,109.0,111.0,111,95,131,107.0,115.0
MP_AP_21_PROMOTOR,Cargo 1,MULTIPLA_5,94,65.52771428571428,64.79999999999998,65.0,65,60,73,64.0,67.0
STJ_18,Cargo 13,CERTO_ERRADO,119,68.59771428571429,67.0,69.0,69,51,85,65.0,71.0
STJ_18,Cargo 12,CERTO_ERRADO,119,69.32685714285714,67.0,69.0,69,55,83,67.0,73.0
STJ_18,Cargo 11,CERTO_ERRADO,119,68.54,67.0,69.0,69,53,85,65.0,73.0
STJ_18,Cargo 10,CERTO_ERRADO,119,67.43314285714285,67.0,67.0,65,49,93,63.0,71.0
STJ_18,Cargo 9,CERTO_ERRADO,119,68.752,67.0,69.0,69,53,85,65.0,73.0
STJ_18,Cargo 8,CERTO_ERRADO,119,69.11142857142858,67.0,69.0,67,53,83,67.0,73.0
STJ_18,Cargo 7,CERTO_ERRADO,117,67.41828571428572,65.0,67.0,67,53,83,65.0,71.0
STJ_18,Cargo 6,CERTO_ERRADO,79,46.077714285714286,45.0,47.0,45,35,61,43.0,49.0
STJ_18,Cargo 5,CERTO_ERRADO,78,45.92914285714286,44.0,46.0,46,34,58,44.0,48.0
STJ_18,Cargo 4,CERTO_ERRADO,78,45.80285714285714,44.0,46.0,46,34,60,44.0,48.0
STJ_18,Cargo 3,CERTO_ERRADO,80,47.85028571428571,46.0,48.0,48,36,60,46.0,50.0
STJ_18,Cargo 2,CERTO_ERRADO,78,45.492,44.0,46.0,46,32,60,42.0,48.0
STJ_18,Cargo 1,CERTO_ERRADO,114,67.10285714285715,65.0,68.0,68,52,86,64.0,70.0
SEED_PR_20_PROFESSOR,Cargo 1,MULTIPLA_5,16,11.348285714285714,11.0,11.0,11,10,14,11.0,12.0
SEFAZ_AL_19_AUDITOR,Cargo 1,CERTO_ERRADO,152,87.86114285714285,86.0,88.0,88,68,108,84.0,92.0
SEFAZ_AL_19_AUDITOR,Cargo 2,CERTO_ERRADO,157,91.092,89.0,91.0,91,73,111,87.0,95.0
SEFAZ_RS_17,Cargo 1,MULTIPLA_5,95,66.15228571428571,65.79999999999998,66.0,66,61,74,65.0,67.0
PF_25_ADM,Cargo 1,CERTO_ERRADO,98,57.84057142857143,56.0,58.0,58,44,72,54.0,60.0
PF_25_ADM,Cargo 15,CERTO_ERRADO,98,58.203428571428574,56.0,58.0,58,44,80,56.0,60.0
PF_25_ADM,Cargo 2,CERTO_ERRADO,57,34.773714285714284,33.0,35.0,35,27,47,33.0,37.0
PF_25_ADM,Cargo 4,CERTO_ERRADO,56,33.33314285714286,33.0,34.0,34,22,46,30.0,36.0
PF_25_ADM,Cargo 5,CERTO_ERRADO,56,32.41657142857143,33.0,32.0,32,22,48,30.0,34.0
PF_25_ADM,Cargo 6,CERTO_ERRADO,59,34.34571428571429,33.0,35.0,35,23,47,33.0,37.0
PF_25_ADM,Cargo 7,CERTO_ERRADO,58,33.63314285714286,32.0,34.0,34,24,44,32.0,36.0
PF_25_ADM,Cargo 8,CERTO_ERRADO,57,34.80457142857143,33.0,35.0,35,27,45,33.0,37.0
PF_25_ADM,Cargo 9,CERTO_ERRADO,60,35.07085714285714,34.0,36.0,36,22,48,32.0,38.0
PF_25_ADM,Cargo 10,CERTO_ERRADO,58,33.63428571428572,32.0,34.0,34,24,46,32.0,36.0
PF_25_ADM,Cargo 11,CERTO_ERRADO,58,33.64457142857143,32.0,34.0,34,24,46,32.0,36.0
PF_25_ADM,Cargo 12,CERTO_ERRADO,58,33.62914285714286,32.0,34.0,34,24,46,32.0,36.0
PF_25_ADM,Cargo 13,CERTO_ERRADO,57,34.46628571428572,33.0,35.0,35,25,45,33.0,37.0
PF_25_ADM,Cargo 14,CERTO_ERRADO,57,32.89485714285714,33.0,33.0,33,21,49,29.0,35.0
MP_BA_23_PROMOTOR,Cargo 1,MULTIPLA_5,90,61.933142857142855,61.600000000000016,62.0,62,57,70,61.0,63.0
TC_DF_20_PROCURADOR,Cargo 1,CERTO_ERRADO,118,66.91028571428572,66.0,66.0,66,50,86,62.0,70.0
MPE_AM_22_PROMOTOR,Cargo 1,MULTIPLA_5,93,65.33971428571428,64.60000000000002,65.0,65,60,74,64.0,66.25
CT_DF_19,Cargo 1,CERTO_ERRADO,60,35.64742857142857,34.0,36.0,36,26,50,34.0,38.0
UNIVESP_25_PSS,Cargo 1,MULTIPLA_5,40,28.488857142857142,28.399999999999995,28.0,28,26,34,28.0,29.0
INOVERSASUL_24,Cargo 1,CERTO_ERRADO,100,58.034285714285716,56.0,58.0,58,44,72,56.0,60.0
INOVERSASUL_24,Cargo 3,CERTO_ERRADO,100,57.706857142857146,56.0,58.0,58,42,72,54.0,60.0
INOVERSASUL_24,Cargo 4,CERTO_ERRADO,100,57.905142857142856,56.0,58.0,58,46,74,56.0,60.0
INOVERSASUL_24,Cargo 7,CERTO_ERRADO,100,56.424571428571426,56.0,56.0,56,38,76,52.0,60.0
INOVERSASUL_24,Cargo 8,CERTO_ERRADO,100,55.57942857142857,56.0,56.0,54,42,76,52.0,60.0
INOVERSASUL_24,Cargo 26,CERTO_ERRADO,100,57.67314285714286,56.0,58.0,58,42,72,54.0,60.0
INOVERSASUL_24,Cargo 2,CERTO_ERRADO,100,57.969142857142856,56.0,58.0,58,44,72,56.0,60.0
INOVERSASUL_24,Cargo 5,CERTO_ERRADO,100,57.772,56.0,58.0,58,42,72,54.0,60.0
INOVERSASUL_24,Cargo 6,CERTO_ERRADO,100,53.58057142857143,56.0,52.0,52,38,78,50.0,56.0
INOVERSASUL_24,Cargo 9,CERTO_ERRADO,100,57.61257142857143,56.0,58.0,58,42,70,54.0,60.0
INOVERSASUL_24,Cargo 27,CERTO_ERRADO,60,35.066857142857145,34.0,36.0,36,22,48,32.0,38.0
INOVERSASUL_24,Cargo 29,CERTO_ERRADO,60,35.23657142857143,34.0,36.0,36,24,48,32.0,38.0
INOVERSASUL_24,Cargo 28,CERTO_ERRADO,60,35.48457142857143,34.0,36.0,36,24,46,34.0,38.0
INOVERSASUL_24,Cargo 10,CERTO_ERRADO,60,32.62228571428572,34.0,32.0,32,22,48,30.0,34.0
INOVERSASUL_24,Cargo 11,CERTO_ERRADO,60,32.59542857142857,34.0,32.0,32,20,48,30.0,36.0
INOVERSASUL_24,Cargo 12,CERTO_ERRADO,60,34.42285714285714,34.0,34.0,34,22,48,32.0,38.0
INOVERSASUL_24,Cargo 13,CERTO_ERRADO,60,35.048,34.0,36.0,34,24,46,32.0,38.0
INOVERSASUL_24,Cargo 14,CERTO_ERRADO,60,34.336,34.0,34.0,32,22,48,32.0,38.0
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,60,34.52057142857143,34.0,34.0,34,22,50,32.0,38.0
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,60,32.50228571428571,34.0,32.0,32,22,48,30.0,34.0
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,60,33.546285714285716,34.0,34.0,32,22,48,30.0,36.0
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,58,31.51942857142857,32.0,32.0,30,20,46,28.0,34.0
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,60,34.38628571428571,34.0,34.0,34,24,48,32.0,38.0
