simulacao_id,letra_chutada,nota_liquida,acertos,erros
89221,C,37,66,29
89222,C,49,72,23
89223,C,57,76,19
89224,C,49,72,23
89225,C,47,71,24
89226,C,45,70,25
89227,C,45,70,25
89228,C,43,69,26
89229,C,43,69,26
89230,C,39,67,28
89231,C,49,72,23
89232,C,41,68,27
89233,C,45,70,25
89234,C,41,68,27
89235,C,41,68,27
89236,E,47,71,24
89237,C,47,71,24
89238,C,45,70,25
89239,C,43,69,26
89240,C,47,71,24
89241,E,57,76,19
89242,C,37,66,29
89243,C,51,73,22
89244,C,43,69,26
89245,C,37,66,29
89246,E,49,72,23
89247,E,49,72,23
89248,C,41,68,27
89249,E,57,76,19
89250,C,39,67,28
89251,C,45,70,25
89252,C,47,71,24
89253,C,45,70,25
89254,E,55,75,20
89255,C,35,65,30
89256,C,49,72,23
89257,C,43,69,26
89258,C,53,74,21
89259,C,41,68,27
89260,C,41,68,27
89261,E,51,73,22
89262,C,49,72,23
89263,C,41,68,27
89264,C,45,70,25
89265,C,49,72,23
89266,C,47,71,24
89267,C,47,71,24
89268,C,39,67,28
89269,C,47,71,24
89270,C,41,68,27
89271,C,43,69,26
89272,C,41,68,27
89273,C,41,68,27
89274,C,47,71,24
89275,C,47,71,24
89276,C,33,64,31
89277,C,43,69,26
89278,C,43,69,26
89279,C,39,67,28
89280,E,61,78,17
89281,E,53,74,21
89282,C,41,68,27
89283,C,41,68,27
89284,C,49,72,23
89285,C,53,74,21
89286,E,51,73,22
89287,C,45,70,25
89288,E,57,76,19
89289,E,57,76,19
89290,C,49,72,23
89291,C,43,69,26
89292,C,43,69,26
89293,C,53,74,21
89294,C,47,71,24
89295,C,45,70,25
89296,C,43,69,26
89297,C,43,69,26
89298,C,43,69,26
89299,C,47,71,24
89300,C,37,66,29
89301,C,47,71,24
89302,C,43,69,26
89303,C,39,67,28
89304,C,49,72,23
89305,C,49,72,23
89306,E,63,79,16
89307,E,57,76,19
89308,C,37,66,29
89309,C,43,69,26
89310,C,41,68,27
89311,E,61,78,17
89312,E,55,75,20
89313,C,37,66,29
89314,C,53,74,21
89315,C,41,68,27
89316,C,47,71,24
89317,E,57,76,19
89318,E,49,72,23
89319,C,43,69,26
89320,C,37,66,29
89321,C,43,69,26
89322,C,41,68,27
89323,C,49,72,23
89324,C,49,72,23
89325,C,41,68,27
89326,C,43,69,26
89327,C,49,72,23
89328,E,57,76,19
89329,E,55,75,20
89330,C,37,66,29
89331,C,41,68,27
89332,C,41,68,27
89333,C,47,71,24
89334,C,51,73,22
89335,C,41,68,27
89336,C,45,70,25
89337,C,49,72,23
89338,E,55,75,20
89339,C,47,71,24
89340,C,45,70,25
89341,C,45,70,25
89342,C,41,68,27
89343,E,53,74,21
89344,E,51,73,22
89345,E,51,73,22
89346,E,55,75,20
89347,C,35,65,30
89348,C,47,71,24
89349,C,45,70,25
89350,C,49,72,23
89351,E,57,76,19
89352,C,41,68,27
89353,C,47,71,24
89354,C,53,74,21
89355,C,45,70,25
89356,E,57,76,19
89357,C,35,65,30
89358,C,45,70,25
89359,C,45,70,25
89360,E,61,78,17
89361,C,37,66,29
89362,C,43,69,26
89363,C,55,75,20
89364,E,59,77,18
89365,C,39,67,28
89366,E,65,80,15
89367,C,41,68,27
89368,C,45,70,25
89369,C,41,68,27
89370,E,59,77,18
89371,C,41,68,27
89372,C,51,73,22
89373,C,45,70,25
89374,C,45,70,25
89375,E,51,73,22
89376,C,41,68,27
89377,E,53,74,21
89378,C,45,70,25
89379,C,49,72,23
89380,E,51,73,22
89381,C,39,67,28
89382,C,45,70,25
89383,C,47,71,24
89384,E,59,77,18
89385,C,41,68,27
89386,E,55,75,20
89387,C,39,67,28
89388,C,43,69,26
89389,C,39,67,28
89390,C,45,70,25
89391,C,47,71,24
89392,C,41,68,27
89393,E,55,75,20
89394,C,41,68,27
89395,C,41,68,27
89396,C,49,72,23
89397,C,49,72,23
89398,E,49,72,23
89399,E,59,77,18
89400,C,49,72,23
89401,C,45,70,25
89402,E,53,74,21
89403,C,45,70,25
89404,C,41,68,27
89405,C,43,69,26
89406,C,39,67,28
89407,E,59,77,18
89408,C,45,70,25
89409,C,43,69,26
89410,C,37,66,29
89411,C,39,67,28
89412,C,43,69,26
89413,E,51,73,22
89414,C,35,65,30
89415,C,41,68,27
89416,E,59,77,18
89417,C,49,72,23
89418,C,51,73,22
89419,C,41,68,27
89420,C,37,66,29
89421,C,51,73,22
89422,E,57,76,19
89423,E,55,75,20
89424,C,41,68,27
89425,C,47,71,24
89426,E,57,76,19
89427,C,41,68,27
89428,C,47,71,24
89429,E,55,75,20
89430,C,55,75,20
89431,E,51,73,22
89432,E,55,75,20
89433,C,43,69,26
89434,C,51,73,22
89435,C,51,73,22
89436,C,41,68,27
89437,C,49,72,23
89438,E,59,77,18
89439,E,55,75,20
89440,C,45,70,25
89441,E,51,73,22
89442,C,43,69,26
89443,C,49,72,23
89444,C,53,74,21
89445,E,57,76,19
89446,C,49,72,23
89447,C,49,72,23
89448,C,45,70,25
89449,C,43,69,26
89450,C,45,70,25
89451,C,51,73,22
89452,C,41,68,27
89453,C,51,73,22
89454,C,41,68,27
89455,E,59,77,18
89456,C,45,70,25
89457,C,55,75,20
89458,C,43,69,26
89459,C,41,68,27
89460,E,51,73,22
89461,C,45,70,25
89462,C,45,70,25
89463,E,63,79,16
89464,E,49,72,23
89465,E,51,73,22
89466,E,57,76,19
89467,C,45,70,25
89468,C,37,66,29
89469,E,57,76,19
89470,E,63,79,16
89471,C,41,68,27
89472,C,43,69,26
89473,E,57,76,19
89474,C,43,69,26
89475,C,41,68,27
89476,C,41,68,27
89477,C,43,69,26
89478,C,41,68,27
89479,E,59,77,18
89480,E,55,75,20
89481,C,43,69,26
89482,C,37,66,29
89483,C,41,68,27
89484,C,47,71,24
89485,E,51,73,22
89486,E,51,73,22
89487,C,47,71,24
89488,E,55,75,20
89489,C,43,69,26
89490,E,51,73,22
89491,E,55,75,20
89492,C,47,71,24
89493,C,43,69,26
89494,C,39,67,28
89495,C,45,70,25
89496,E,57,76,19
89497,C,45,70,25
89498,E,51,73,22
89499,C,47,71,24
89500,E,55,75,20
89501,C,45,70,25
89502,C,45,70,25
89503,C,45,70,25
89504,C,43,69,26
89505,C,41,68,27
89506,C,45,70,25
89507,C,45,70,25
89508,C,37,66,29
89509,E,55,75,20
89510,E,55,75,20
89511,C,49,72,23
89512,E,55,75,20
89513,C,43,69,26
89514,C,41,68,27
89515,C,47,71,24
89516,C,47,71,24
89517,C,47,71,24
89518,E,51,73,22
89519,C,43,69,26
89520,C,49,72,23
89521,E,47,71,24
89522,C,41,68,27
89523,C,43,69,26
89524,C,37,66,29
89525,C,45,70,25
89526,E,53,74,21
89527,C,45,70,25
89528,C,37,66,29
89529,C,43,69,26
89530,C,43,69,26
89531,C,47,71,24
89532,C,41,68,27
89533,E,51,73,22
89534,C,43,69,26
89535,C,47,71,24
89536,E,49,72,23
89537,C,47,71,24
89538,C,55,75,20
89539,E,51,73,22
89540,C,43,69,26
89541,C,41,68,27
89542,C,41,68,27
89543,C,39,67,28
89544,E,53,74,21
89545,C,49,72,23
89546,C,37,66,29
89547,C,47,71,24
89548,E,55,75,20
89549,E,49,72,23
89550,C,49,72,23
89551,C,53,74,21
89552,C,47,71,24
89553,E,61,78,17
89554,C,45,70,25
89555,E,61,78,17
89556,E,63,79,16
89557,E,55,75,20
89558,C,45,70,25
89559,E,53,74,21
89560,C,47,71,24
89561,C,55,75,20
89562,C,49,72,23
89563,C,47,71,24
89564,C,45,70,25
89565,C,47,71,24
89566,C,49,72,23
89567,C,49,72,23
89568,C,45,70,25
89569,C,41,68,27
89570,C,41,68,27
89571,C,37,66,29
89572,C,51,73,22
89573,C,47,71,24
89574,C,45,70,25
89575,C,45,70,25
89576,C,41,68,27
89577,C,49,72,23
89578,E,47,71,24
89579,C,45,70,25
89580,C,41,68,27
89581,C,47,71,24
89582,C,51,73,22
89583,E,53,74,21
89584,C,53,74,21
89585,C,45,70,25
89586,C,41,68,27
89587,E,61,78,17
89588,C,51,73,22
89589,C,47,71,24
89590,E,55,75,20
89591,C,43,69,26
89592,C,45,70,25
89593,C,39,67,28
89594,C,49,72,23
89595,E,55,75,20
89596,C,41,68,27
89597,C,37,66,29
89598,C,47,71,24
89599,C,37,66,29
89600,C,37,66,29
89601,C,45,70,25
89602,C,41,68,27
89603,C,47,71,24
89604,C,39,67,28
89605,C,49,72,23
89606,C,43,69,26
89607,C,45,70,25
89608,C,45,70,25
89609,C,39,67,28
89610,C,37,66,29
89611,C,43,69,26
89612,C,45,70,25
89613,E,51,73,22
89614,C,43,69,26
89615,C,49,72,23
89616,C,43,69,26
89617,C,43,69,26
89618,C,47,71,24
89619,C,43,69,26
89620,E,55,75,20
89621,C,45,70,25
89622,E,63,79,16
89623,E,57,76,19
89624,C,45,70,25
89625,C,45,70,25
89626,C,45,70,25
89627,C,51,73,22
89628,C,43,69,26
89629,C,37,66,29
89630,C,49,72,23
89631,C,45,70,25
89632,C,47,71,24
89633,E,57,76,19
89634,C,39,67,28
89635,E,57,76,19
89636,E,53,74,21
89637,C,37,66,29
89638,C,39,67,28
89639,C,43,69,26
89640,E,51,73,22
89641,C,47,71,24
89642,E,55,75,20
89643,E,53,74,21
89644,C,45,70,25
89645,C,41,68,27
89646,C,43,69,26
89647,C,47,71,24
89648,C,49,72,23
89649,C,45,70,25
89650,C,39,67,28
89651,C,41,68,27
89652,C,45,70,25
89653,C,51,73,22
89654,E,59,77,18
89655,C,47,71,24
89656,C,43,69,26
89657,C,43,69,26
89658,C,53,74,21
89659,E,51,73,22
89660,C,47,71,24
89661,C,47,71,24
89662,C,57,76,19
89663,C,47,71,24
89664,C,45,70,25
89665,C,41,68,27
89666,E,53,74,21
89667,C,41,68,27
89668,C,45,70,25
89669,C,41,68,27
89670,C,43,69,26
89671,C,41,68,27
89672,C,43,69,26
89673,E,51,73,22
89674,C,49,72,23
89675,C,51,73,22
89676,C,45,70,25
89677,C,41,68,27
89678,C,45,70,25
89679,C,43,69,26
89680,E,51,73,22
89681,C,49,72,23
89682,C,43,69,26
89683,E,61,78,17
89684,C,45,70,25
89685,C,41,68,27
89686,C,51,73,22
89687,C,41,68,27
89688,C,39,67,28
89689,E,55,75,20
89690,C,49,72,23
89691,C,45,70,25
89692,C,45,70,25
89693,C,43,69,26
89694,C,47,71,24
89695,C,41,68,27
89696,C,41,68,27
89697,C,55,75,20
89698,C,41,68,27
89699,C,53,74,21
89700,C,41,68,27
89701,E,59,77,18
89702,C,49,72,23
89703,C,49,72,23
89704,C,37,66,29
89705,C,45,70,25
89706,C,43,69,26
89707,C,43,69,26
89708,E,55,75,20
89709,C,41,68,27
89710,C,41,68,27
89711,C,43,69,26
89712,C,45,70,25
89713,E,57,76,19
89714,C,49,72,23
89715,C,39,67,28
89716,C,41,68,27
89717,C,47,71,24
89718,C,39,67,28
89719,C,43,69,26
89720,E,55,75,20
89721,C,41,68,27
89722,E,53,74,21
89723,C,47,71,24
89724,E,59,77,18
89725,C,39,67,28
89726,C,39,67,28
89727,C,49,72,23
89728,C,47,71,24
89729,E,57,76,19
89730,C,45,70,25
89731,C,47,71,24
89732,E,57,76,19
89733,C,47,71,24
89734,C,35,65,30
89735,C,47,71,24
89736,C,51,73,22
89737,C,55,75,20
89738,E,51,73,22
89739,C,37,66,29
89740,C,45,70,25
89741,C,47,71,24
89742,C,43,69,26
89743,C,47,71,24
89744,C,49,72,23
89745,E,53,74,21
89746,C,47,71,24
89747,C,41,68,27
89748,C,49,72,23
89749,C,45,70,25
89750,E,57,76,19
89751,C,39,67,28
89752,C,45,70,25
89753,C,41,68,27
89754,C,47,71,24
89755,C,47,71,24
89756,C,53,74,21
89757,C,47,71,24
89758,C,49,72,23
89759,C,45,70,25
89760,E,53,74,21
89761,C,41,68,27
89762,E,53,74,21
89763,C,57,76,19
89764,E,55,75,20
89765,E,55,75,20
89766,C,43,69,26
89767,C,49,72,23
89768,C,49,72,23
89769,E,61,78,17
89770,C,49,72,23
89771,C,43,69,26
89772,E,55,75,20
89773,C,39,67,28
89774,C,49,72,23
89775,C,45,70,25
89776,C,39,67,28
89777,C,39,67,28
89778,E,59,77,18
89779,C,41,68,27
89780,C,43,69,26
89781,E,51,73,22
89782,E,47,71,24
89783,C,41,68,27
89784,E,55,75,20
89785,C,45,70,25
89786,C,43,69,26
89787,E,53,74,21
89788,C,47,71,24
89789,C,45,70,25
89790,C,43,69,26
89791,C,47,71,24
89792,C,41,68,27
89793,E,55,75,20
89794,E,55,75,20
89795,C,47,71,24
89796,C,47,71,24
89797,C,51,73,22
89798,E,55,75,20
89799,E,51,73,22
89800,E,57,76,19
89801,E,51,73,22
89802,E,55,75,20
89803,C,43,69,26
89804,E,55,75,20
89805,C,47,71,24
89806,C,53,74,21
89807,C,41,68,27
89808,C,49,72,23
89809,C,43,69,26
89810,E,55,75,20
89811,C,37,66,29
89812,C,41,68,27
89813,C,39,67,28
89814,C,43,69,26
89815,C,41,68,27
89816,C,41,68,27
89817,E,55,75,20
89818,E,61,78,17
89819,C,39,67,28
89820,E,59,77,18
89821,C,47,71,24
89822,C,45,70,25
89823,C,43,69,26
89824,E,61,78,17
89825,C,41,68,27
89826,C,43,69,26
89827,C,41,68,27
89828,C,53,74,21
89829,E,51,73,22
89830,C,53,74,21
89831,C,55,75,20
89832,C,41,68,27
89833,C,41,68,27
89834,E,51,73,22
89835,C,45,70,25
89836,C,49,72,23
89837,C,41,68,27
89838,E,67,81,14
89839,C,39,67,28
89840,C,41,68,27
89841,C,41,68,27
89842,C,47,71,24
89843,C,51,73,22
89844,C,37,66,29
89845,C,43,69,26
89846,E,61,78,17
89847,C,45,70,25
89848,E,51,73,22
89849,E,55,75,20
89850,E,57,76,19
89851,E,57,76,19
89852,C,47,71,24
89853,C,43,69,26
89854,C,45,70,25
89855,E,51,73,22
89856,C,45,70,25
89857,C,45,70,25
89858,C,51,73,22
89859,C,49,72,23
89860,E,55,75,20
89861,C,37,66,29
89862,C,41,68,27
89863,E,55,75,20
89864,E,53,74,21
89865,C,49,72,23
89866,C,39,67,28
89867,C,51,73,22
89868,C,55,75,20
89869,C,51,73,22
89870,C,45,70,25
89871,C,49,72,23
89872,C,47,71,24
89873,C,39,67,28
89874,E,55,75,20
89875,E,61,78,17
89876,C,49,72,23
89877,E,61,78,17
89878,C,41,68,27
89879,E,59,77,18
89880,C,47,71,24
89881,C,47,71,24
89882,C,51,73,22
89883,C,49,72,23
89884,C,45,70,25
89885,C,47,71,24
89886,C,39,67,28
89887,C,45,70,25
89888,C,43,69,26
89889,C,41,68,27
89890,C,45,70,25
89891,C,47,71,24
89892,C,45,70,25
89893,C,51,73,22
89894,C,41,68,27
89895,C,39,67,28
89896,C,45,70,25
89897,C,47,71,24
89898,C,43,69,26
89899,C,41,68,27
89900,C,43,69,26
89901,C,43,69,26
89902,C,45,70,25
89903,C,43,69,26
89904,C,39,67,28
89905,C,45,70,25
89906,C,37,66,29
89907,C,37,66,29
89908,C,49,72,23
89909,C,39,67,28
89910,C,47,71,24
89911,C,41,68,27
89912,C,45,70,25
89913,C,45,70,25
89914,E,57,76,19
89915,C,41,68,27
89916,E,57,76,19
89917,E,53,74,21
89918,C,43,69,26
89919,E,55,75,20
89920,C,53,74,21
89921,E,55,75,20
89922,E,51,73,22
89923,C,47,71,24
89924,E,53,74,21
89925,C,45,70,25
89926,E,57,76,19
89927,C,43,69,26
89928,C,47,71,24
89929,C,55,75,20
89930,C,51,73,22
89931,E,51,73,22
89932,C,45,70,25
89933,C,45,70,25
89934,C,47,71,24
89935,E,47,71,24
89936,C,49,72,23
89937,E,59,77,18
89938,C,43,69,26
89939,E,55,75,20
89940,C,51,73,22
89941,C,37,66,29
89942,C,45,70,25
89943,E,53,74,21
89944,C,47,71,24
89945,C,39,67,28
89946,C,53,74,21
89947,C,43,69,26
89948,E,53,74,21
89949,C,45,70,25
89950,E,63,79,16
89951,C,47,71,24
89952,C,43,69,26
89953,C,47,71,24
89954,C,43,69,26
89955,C,51,73,22
89956,C,43,69,26
89957,C,47,71,24
89958,C,45,70,25
89959,C,53,74,21
89960,C,37,66,29
89961,E,57,76,19
89962,C,41,68,27
89963,C,39,67,28
89964,C,49,72,23
89965,C,41,68,27
89966,C,51,73,22
89967,C,39,67,28
89968,C,51,73,22
89969,E,59,77,18
89970,C,43,69,26
89971,E,57,76,19
89972,E,53,74,21
89973,C,47,71,24
89974,C,43,69,26
89975,E,51,73,22
89976,C,39,67,28
89977,C,49,72,23
89978,E,53,74,21
89979,C,41,68,27
89980,C,45,70,25
89981,C,41,68,27
89982,C,39,67,28
89983,C,37,66,29
89984,C,53,74,21
89985,E,55,75,20
89986,C,43,69,26
89987,C,45,70,25
89988,C,47,71,24
89989,C,45,70,25
89990,C,41,68,27
89991,E,57,76,19
89992,E,53,74,21
89993,C,45,70,25
89994,C,43,69,26
89995,C,37,66,29
89996,E,49,72,23
89997,C,45,70,25
89998,C,45,70,25
89999,C,47,71,24
90000,C,43,69,26
90001,C,47,71,24
90002,C,37,66,29
90003,E,47,71,24
90004,C,45,70,25
90005,C,37,66,29
90006,C,45,70,25
90007,E,51,73,22
90008,C,47,71,24
90009,E,47,71,24
90010,E,65,80,15
90011,C,45,70,25
90012,E,51,73,22
90013,E,57,76,19
90014,C,35,65,30
90015,C,55,75,20
90016,C,49,72,23
90017,C,45,70,25
90018,C,41,68,27
90019,E,55,75,20
90020,E,49,72,23
90021,C,45,70,25
90022,C,45,70,25
90023,E,55,75,20
90024,E,51,73,22
90025,C,53,74,21
90026,E,53,74,21
90027,E,49,72,23
90028,C,47,71,24
90029,C,43,69,26
90030,C,47,71,24
90031,C,45,70,25
90032,E,57,76,19
90033,C,43,69,26
90034,C,47,71,24
90035,C,41,68,27
90036,E,61,78,17
90037,C,49,72,23
90038,C,45,70,25
90039,C,51,73,22
90040,C,49,72,23
90041,C,39,67,28
90042,C,43,69,26
90043,C,45,70,25
90044,C,37,66,29
90045,E,63,79,16
90046,E,55,75,20
90047,C,41,68,27
90048,E,55,75,20
90049,C,43,69,26
90050,E,55,75,20
90051,E,55,75,20
90052,E,51,73,22
90053,C,45,70,25
90054,C,49,72,23
90055,C,49,72,23
90056,C,41,68,27
90057,C,39,67,28
90058,C,41,68,27
90059,C,53,74,21
90060,C,49,72,23
90061,C,41,68,27
90062,C,45,70,25
90063,C,51,73,22
90064,C,43,69,26
90065,E,51,73,22
90066,C,49,72,23
90067,C,45,70,25
90068,C,49,72,23
90069,C,41,68,27
90070,C,39,67,28
90071,C,37,66,29
90072,C,41,68,27
90073,C,41,68,27
90074,C,39,67,28
90075,E,51,73,22
90076,C,43,69,26
90077,C,47,71,24
90078,C,43,69,26
90079,C,57,76,19
90080,E,51,73,22
90081,C,45,70,25
90082,E,51,73,22
90083,C,37,66,29
90084,C,39,67,28
90085,C,37,66,29
90086,C,45,70,25
90087,C,49,72,23
90088,C,45,70,25
90089,C,43,69,26
90090,E,57,76,19
90091,C,39,67,28
90092,C,47,71,24
90093,C,47,71,24
90094,C,53,74,21
90095,C,41,68,27
90096,C,45,70,25
90097,C,45,70,25
90098,E,51,73,22
90099,C,47,71,24
90100,E,55,75,20
90101,C,41,68,27
90102,C,49,72,23
90103,C,53,74,21
90104,C,51,73,22
90105,C,51,73,22
90106,C,47,71,24
90107,C,37,66,29
90108,C,41,68,27
90109,C,45,70,25
90110,C,47,71,24
90111,C,45,70,25
90112,C,37,66,29
90113,E,55,75,20
90114,C,49,72,23
90115,E,51,73,22
90116,C,41,68,27
90117,C,47,71,24
90118,C,41,68,27
90119,E,53,74,21
90120,C,43,69,26
90121,C,39,67,28
90122,C,43,69,26
90123,C,47,71,24
90124,C,51,73,22
90125,E,59,77,18
90126,C,43,69,26
90127,C,41,68,27
90128,C,45,70,25
90129,C,47,71,24
90130,C,43,69,26
90131,E,59,77,18
90132,E,57,76,19
90133,C,49,72,23
90134,C,39,67,28
90135,C,45,70,25
90136,E,51,73,22
90137,C,47,71,24
90138,C,53,74,21
90139,C,45,70,25
90140,C,47,71,24
90141,C,45,70,25
90142,C,47,71,24
90143,C,37,66,29
90144,C,49,72,23
90145,C,47,71,24
90146,C,47,71,24
90147,E,55,75,20
90148,C,45,70,25
90149,C,49,72,23
90150,C,43,69,26
90151,E,55,75,20
90152,E,51,73,22
90153,C,45,70,25
90154,C,41,68,27
90155,C,43,69,26
90156,E,55,75,20
90157,C,47,71,24
90158,C,45,70,25
90159,C,45,70,25
90160,C,51,73,22
90161,C,51,73,22
90162,E,53,74,21
90163,C,51,73,22
90164,C,45,70,25
90165,E,53,74,21
90166,C,41,68,27
90167,C,49,72,23
90168,C,43,69,26
90169,C,45,70,25
90170,C,55,75,20
90171,E,57,76,19
90172,C,45,70,25
90173,C,43,69,26
90174,E,59,77,18
90175,C,39,67,28
90176,C,45,70,25
90177,C,45,70,25
90178,C,37,66,29
90179,E,55,75,20
90180,C,41,68,27
90181,C,37,66,29
90182,C,49,72,23
90183,C,47,71,24
90184,C,51,73,22
90185,E,55,75,20
90186,E,51,73,22
90187,C,43,69,26
90188,E,51,73,22
90189,C,41,68,27
90190,C,53,74,21
90191,C,45,70,25
90192,E,51,73,22
90193,E,51,73,22
90194,C,43,69,26
90195,C,45,70,25
90196,C,43,69,26
90197,E,55,75,20
90198,C,37,66,29
90199,C,39,67,28
90200,C,41,68,27
90201,E,55,75,20
90202,C,45,70,25
90203,C,43,69,26
90204,E,61,78,17
90205,C,51,73,22
90206,C,43,69,26
90207,C,47,71,24
90208,E,55,75,20
90209,E,55,75,20
90210,C,45,70,25
90211,C,43,69,26
90212,C,47,71,24
90213,C,47,71,24
90214,C,49,72,23
90215,C,41,68,27
90216,C,47,71,24
90217,C,45,70,25
90218,C,37,66,29
90219,C,43,69,26
90220,C,45,70,25
90221,C,53,74,21
90222,C,47,71,24
90223,E,65,80,15
90224,C,47,71,24
90225,C,43,69,26
90226,C,45,70,25
90227,C,37,66,29
90228,E,55,75,20
90229,C,43,69,26
90230,E,51,73,22
90231,C,47,71,24
90232,C,41,68,27
90233,C,37,66,29
90234,E,49,72,23
90235,C,45,70,25
90236,C,41,68,27
90237,C,51,73,22
90238,C,55,75,20
90239,C,41,68,27
90240,C,51,73,22
90241,E,49,72,23
90242,C,47,71,24
90243,C,47,71,24
90244,C,37,66,29
90245,C,43,69,26
90246,E,47,71,24
90247,E,57,76,19
90248,C,45,70,25
90249,C,49,72,23
90250,C,45,70,25
90251,E,47,71,24
90252,C,45,70,25
90253,E,51,73,22
90254,C,43,69,26
90255,E,55,75,20
90256,C,51,73,22
90257,C,33,64,31
90258,C,39,67,28
90259,E,55,75,20
90260,C,47,71,24
90261,E,53,74,21
90262,C,47,71,24
90263,C,39,67,28
90264,C,45,70,25
90265,C,47,71,24
90266,E,53,74,21
90267,C,51,73,22
90268,C,37,66,29
90269,C,45,70,25
90270,C,41,68,27
90271,C,41,68,27
90272,C,43,69,26
90273,C,49,72,23
90274,C,51,73,22
90275,C,45,70,25
90276,C,49,72,23
90277,C,49,72,23
90278,E,55,75,20
90279,C,43,69,26
90280,C,51,73,22
90281,C,41,68,27
90282,E,55,75,20
90283,C,43,69,26
90284,C,45,70,25
90285,C,45,70,25
90286,C,43,69,26
90287,C,37,66,29
90288,C,39,67,28
90289,E,51,73,22
90290,C,37,66,29
90291,C,47,71,24
90292,C,43,69,26
90293,C,39,67,28
90294,C,47,71,24
90295,E,55,75,20
90296,C,45,70,25
90297,C,45,70,25
90298,E,57,76,19
90299,C,39,67,28
90300,C,49,72,23
90301,C,39,67,28
90302,E,55,75,20
90303,C,49,72,23
90304,C,51,73,22
90305,C,43,69,26
90306,C,41,68,27
90307,C,43,69,26
90308,C,45,70,25
90309,C,47,71,24
90310,C,47,71,24
90311,C,39,67,28
90312,C,51,73,22
90313,C,55,75,20
90314,E,53,74,21
90315,C,37,66,29
90316,E,53,74,21
90317,C,41,68,27
90318,E,53,74,21
90319,C,45,70,25
90320,E,55,75,20
90321,C,41,68,27
90322,C,47,71,24
90323,C,39,67,28
90324,C,43,69,26
90325,C,45,70,25
90326,C,45,70,25
90327,E,59,77,18
90328,C,45,70,25
90329,C,43,69,26
90330,C,41,68,27
90331,C,39,67,28
90332,C,47,71,24
90333,E,55,75,20
90334,C,51,73,22
90335,C,41,68,27
90336,C,51,73,22
90337,C,41,68,27
90338,C,43,69,26
90339,C,45,70,25
90340,C,47,71,24
90341,C,51,73,22
90342,C,55,75,20
90343,E,57,76,19
90344,E,49,72,23
90345,C,47,71,24
90346,E,51,73,22
90347,C,45,70,25
90348,E,51,73,22
90349,C,49,72,23
90350,C,47,71,24
90351,C,51,73,22
90352,E,51,73,22
90353,C,43,69,26
90354,C,45,70,25
90355,C,47,71,24
90356,C,39,67,28
90357,C,41,68,27
90358,C,41,68,27
90359,C,45,70,25
90360,E,59,77,18
90361,E,59,77,18
90362,C,45,70,25
90363,C,43,69,26
90364,C,47,71,24
90365,C,41,68,27
90366,C,43,69,26
90367,C,45,70,25
90368,C,43,69,26
90369,E,57,76,19
90370,E,57,76,19
90371,E,53,74,21
90372,C,41,68,27
90373,C,43,69,26
90374,C,51,73,22
90375,E,59,77,18
90376,C,39,67,28
90377,C,43,69,26
90378,C,35,65,30
90379,C,47,71,24
90380,C,43,69,26
90381,C,49,72,23
90382,C,47,71,24
90383,C,41,68,27
90384,C,41,68,27
90385,C,39,67,28
90386,E,59,77,18
90387,C,49,72,23
90388,C,43,69,26
90389,E,53,74,21
90390,C,33,64,31
90391,C,51,73,22
90392,C,47,71,24
90393,C,43,69,26
90394,C,45,70,25
90395,C,53,74,21
90396,E,55,75,20
90397,E,55,75,20
90398,C,41,68,27
90399,C,47,71,24
90400,C,47,71,24
90401,C,43,69,26
90402,E,53,74,21
90403,C,45,70,25
90404,C,41,68,27
90405,C,49,72,23
90406,C,53,74,21
90407,C,43,69,26
90408,C,53,74,21
90409,C,39,67,28
90410,C,41,68,27
90411,C,43,69,26
90412,C,45,70,25
90413,C,41,68,27
90414,C,43,69,26
90415,C,41,68,27
90416,E,53,74,21
90417,C,47,71,24
90418,C,41,68,27
90419,C,37,66,29
90420,C,39,67,28
90421,E,61,78,17
90422,E,51,73,22
90423,C,41,68,27
90424,C,51,73,22
90425,E,61,78,17
90426,C,45,70,25
90427,C,43,69,26
90428,C,41,68,27
90429,E,55,75,20
90430,E,59,77,18
90431,C,41,68,27
90432,C,43,69,26
90433,C,41,68,27
90434,C,43,69,26
90435,C,43,69,26
90436,C,39,67,28
90437,C,51,73,22
90438,C,45,70,25
90439,C,51,73,22
90440,C,41,68,27
90441,C,43,69,26
90442,E,61,78,17
90443,E,53,74,21
90444,C,47,71,24
90445,C,49,72,23
90446,C,41,68,27
90447,C,41,68,27
90448,E,59,77,18
90449,C,39,67,28
90450,C,35,65,30
90451,C,49,72,23
90452,E,55,75,20
90453,E,59,77,18
90454,E,53,74,21
90455,C,43,69,26
90456,C,45,70,25
90457,E,51,73,22
90458,E,55,75,20
90459,C,51,73,22
90460,C,39,67,28
90461,E,57,76,19
90462,C,49,72,23
90463,C,37,66,29
90464,C,49,72,23
90465,C,49,72,23
90466,C,39,67,28
90467,C,37,66,29
90468,C,45,70,25
90469,C,53,74,21
90470,C,45,70,25
90471,C,41,68,27
90472,C,49,72,23
90473,C,45,70,25
90474,E,61,78,17
90475,E,55,75,20
90476,C,41,68,27
90477,C,47,71,24
90478,C,45,70,25
90479,E,57,76,19
90480,C,43,69,26
90481,E,65,80,15
90482,C,47,71,24
90483,C,45,70,25
90484,C,41,68,27
90485,E,55,75,20
90486,E,59,77,18
90487,C,33,64,31
90488,C,41,68,27
90489,E,55,75,20
90490,C,49,72,23
