Grupo,Conhecimento_Pct,Erro_Pct,Nota_Media_Final,Ganho_Medio
MULTIPLA_5,0.9,0.05,35.817,0.817
MULTIPLA_5,0.9,0.05,36.128,1.128
MULTIPLA_5,0.9,0.05,36.084,1.084
MULTIPLA_5,0.9,0.05,18.479,0.479
MULTIPLA_5,0.9,0.05,18.843,0.843
MULTIPLA_5,0.9,0.05,18.778,0.778
MULTIPLA_5,0.9,0.05,17.908,0.908
MULTIPLA_5,0.9,0.05,18.817,0.817
MULTIPLA_5,0.9,0.05,17.92,0.92
MULTIPLA_5,0.9,0.05,18.376,0.376
MULTIPLA_5,0.9,0.05,18.467,0.467
MULTIPLA_5,0.9,0.05,18.388,0.388
MULTIPLA_5,0.9,0.05,16.55,0.55
MULTIPLA_5,0.9,0.05,18.501,0.501
CERTO_ERRADO,0.9,0.05,94.69,0.69
CERTO_ERRADO,0.9,0.05,91.768,-1.232
CERTO_ERRADO,0.9,0.05,91.722,-1.278
CERTO_ERRADO,0.9,0.05,92.972,-1.028
CERTO_ERRADO,0.9,0.05,55.016,1.016
CERTO_ERRADO,0.9,0.05,64.756,-0.244
CERTO_ERRADO,0.9,0.05,33.606,-0.394
CERTO_ERRADO,0.9,0.05,33.558,0.558
CERTO_ERRADO,0.9,0.05,33.534,0.534
CERTO_ERRADO,0.9,0.05,33.596,0.596
CERTO_ERRADO,0.9,0.05,34.7,0.7
CERTO_ERRADO,0.9,0.05,34.238,0.238
MULTIPLA_5,0.9,0.05,80.064,2.064
MULTIPLA_4,0.9,0.05,81.526,2.526
CERTO_ERRADO,0.9,0.05,79.942,-0.058
CERTO_ERRADO,0.9,0.05,79.22,0.22
CERTO_ERRADO,0.9,0.05,79.572,0.572
CERTO_ERRADO,0.9,0.05,49.634,0.634
CERTO_ERRADO,0.9,0.05,50.886,0.886
CERTO_ERRADO,0.9,0.05,50.866,0.866
CERTO_ERRADO,0.9,0.05,49.116,0.116
CERTO_ERRADO,0.9,0.05,51.132,1.132
CERTO_ERRADO,0.9,0.05,48.624,-0.376
CERTO_ERRADO,0.9,0.05,49.284,0.284
MULTIPLA_5,0.9,0.05,79.382,1.382
CERTO_ERRADO,0.9,0.05,80.134,1.134
CERTO_ERRADO,0.9,0.05,74.5,-0.5
CERTO_ERRADO,0.9,0.05,76.604,-0.396
CERTO_ERRADO,0.9,0.05,76.59,-0.41
CERTO_ERRADO,0.9,0.05,79.224,1.224
CERTO_ERRADO,0.9,0.05,75.258,1.258
CERTO_ERRADO,0.9,0.05,49.124,1.124
CERTO_ERRADO,0.9,0.05,49.26,0.26
CERTO_ERRADO,0.9,0.05,49.018,1.018
CERTO_ERRADO,0.9,0.05,48.876,0.876
CERTO_ERRADO,0.9,0.05,49.006,1.006
CERTO_ERRADO,0.9,0.05,50.472,0.472
CERTO_ERRADO,0.9,0.05,46.898,-1.102
CERTO_ERRADO,0.9,0.05,47.976,-0.024
CERTO_ERRADO,0.9,0.05,48.164,-0.836
CERTO_ERRADO,0.9,0.05,65.882,0.882
CERTO_ERRADO,0.9,0.05,49.35,-0.65
CERTO_ERRADO,0.9,0.05,47.85,-0.15
CERTO_ERRADO,0.9,0.05,50.968,0.968
CERTO_ERRADO,0.9,0.05,45.454,-0.546
CERTO_ERRADO,0.9,0.05,44.576,-0.424
CERTO_ERRADO,0.9,0.05,44.626,-0.374
CERTO_ERRADO,0.9,0.05,66.622,0.622
CERTO_ERRADO,0.9,0.05,48.456,0.456
CERTO_ERRADO,0.9,0.05,48.038,1.038
CERTO_ERRADO,0.9,0.05,50.98,0.98
CERTO_ERRADO,0.9,0.05,50.006,0.006
CERTO_ERRADO,0.9,0.05,48.038,1.038
CERTO_ERRADO,0.9,0.05,48.776,0.776
CERTO_ERRADO,0.9,0.05,45.786,0.786
CERTO_ERRADO,0.9,0.05,45.084,0.084
CERTO_ERRADO,0.9,0.05,49.086,1.086
CERTO_ERRADO,0.9,0.05,66.728,0.728
CERTO_ERRADO,0.9,0.05,50.562,0.562
CERTO_ERRADO,0.9,0.05,50.528,0.528
CERTO_ERRADO,0.9,0.05,43.966,-0.034
CERTO_ERRADO,0.9,0.05,49.808,0.808
CERTO_ERRADO,0.9,0.05,47.024,1.024
CERTO_ERRADO,0.9,0.05,50.998,0.998
CERTO_ERRADO,0.9,0.05,111.37,0.37
CERTO_ERRADO,0.9,0.05,92.208,1.208
CERTO_ERRADO,0.9,0.05,100.492,1.492
CERTO_ERRADO,0.9,0.05,108.376,1.376
MULTIPLA_5,0.9,0.05,84.696,2.696
CERTO_ERRADO,0.9,0.05,5.546,-0.454
MULTIPLA_5,0.9,0.05,52.644,1.644
MULTIPLA_5,0.9,0.05,50.356,1.356
MULTIPLA_5,0.9,0.05,35.404,1.404
MULTIPLA_5,0.9,0.05,35.687,0.687
MULTIPLA_5,0.9,0.05,36.122,1.122
MULTIPLA_5,0.9,0.05,34.622,0.622
MULTIPLA_5,0.9,0.05,34.477,0.477
MULTIPLA_5,0.9,0.05,35.119,1.119
MULTIPLA_5,0.9,0.05,34.565,0.565
MULTIPLA_5,0.9,0.05,35.265,1.265
MULTIPLA_5,0.9,0.05,32.058,1.058
MULTIPLA_5,0.9,0.05,32.55,0.55
MULTIPLA_5,0.9,0.05,33.533,0.533
MULTIPLA_5,0.9,0.05,33.564,0.564
MULTIPLA_5,0.9,0.05,33.641,0.641
MULTIPLA_5,0.9,0.05,35.317,0.317
MULTIPLA_5,0.9,0.05,35.732,0.732
MULTIPLA_5,0.9,0.05,34.849,0.849
MULTIPLA_5,0.9,0.05,36.503,1.503
MULTIPLA_5,0.9,0.05,33.314,0.314
MULTIPLA_5,0.9,0.05,35.424,0.424
MULTIPLA_5,0.9,0.05,34.78,0.78
MULTIPLA_5,0.9,0.05,36.121,1.121
MULTIPLA_5,0.9,0.05,33.933,0.933
MULTIPLA_5,0.9,0.05,30.524,1.524
MULTIPLA_5,0.9,0.05,35.452,0.452
MULTIPLA_4,0.9,0.05,32.938,0.938
MULTIPLA_4,0.9,0.05,35.235,1.235
CERTO_ERRADO,0.9,0.05,125.518,1.518
CERTO_ERRADO,0.9,0.05,43.164,0.164
CERTO_ERRADO,0.9,0.05,82.926,0.926
CERTO_ERRADO,0.9,0.05,82.34,0.34
CERTO_ERRADO,0.9,0.05,81.762,-0.238
CERTO_ERRADO,0.9,0.05,81.268,1.268
CERTO_ERRADO,0.9,0.05,82.058,1.058
CERTO_ERRADO,0.9,0.05,81.188,1.188
CERTO_ERRADO,0.9,0.05,82.814,0.814
CERTO_ERRADO,0.9,0.05,82.414,1.414
CERTO_ERRADO,0.9,0.05,79.976,-0.024
CERTO_ERRADO,0.9,0.05,79.75,0.75
CERTO_ERRADO,0.9,0.05,81.922,-0.078
CERTO_ERRADO,0.9,0.05,82.138,1.138
CERTO_ERRADO,0.9,0.05,79.26,0.26
CERTO_ERRADO,0.9,0.05,83.148,1.148
CERTO_ERRADO,0.9,0.05,80.704,-0.296
CERTO_ERRADO,0.9,0.05,82.988,0.988
CERTO_ERRADO,0.9,0.05,83.3,1.3
CERTO_ERRADO,0.9,0.05,82.572,0.572
CERTO_ERRADO,0.9,0.05,82.472,0.472
CERTO_ERRADO,0.9,0.05,79.702,0.702
CERTO_ERRADO,0.9,0.05,83.376,1.376
CERTO_ERRADO,0.9,0.05,81.368,-0.632
CERTO_ERRADO,0.9,0.05,80.87,0.87
CERTO_ERRADO,0.9,0.05,80.78,0.78
CERTO_ERRADO,0.9,0.05,80.91,0.91
CERTO_ERRADO,0.9,0.05,82.468,0.468
CERTO_ERRADO,0.9,0.05,83.262,1.262
CERTO_ERRADO,0.9,0.05,79.478,-0.522
CERTO_ERRADO,0.9,0.05,80.418,0.418
CERTO_ERRADO,0.9,0.05,81.856,-0.144
CERTO_ERRADO,0.9,0.05,82.31,1.31
CERTO_ERRADO,0.9,0.05,80.676,-1.324
CERTO_ERRADO,0.9,0.05,83.352,1.352
CERTO_ERRADO,0.9,0.05,82.03,1.03
CERTO_ERRADO,0.9,0.05,83.314,1.314
CERTO_ERRADO,0.9,0.05,79.212,0.212
CERTO_ERRADO,0.9,0.05,83.302,1.302
CERTO_ERRADO,0.9,0.05,82.07,1.07
CERTO_ERRADO,0.9,0.05,83.308,1.308
CERTO_ERRADO,0.9,0.05,81.87,-0.13
CERTO_ERRADO,0.9,0.05,82.834,0.834
CERTO_ERRADO,0.9,0.05,82.89,0.89
CERTO_ERRADO,0.9,0.05,82.354,1.354
CERTO_ERRADO,0.9,0.05,83.414,1.414
CERTO_ERRADO,0.9,0.05,83.226,1.226
CERTO_ERRADO,0.9,0.05,83.194,1.194
CERTO_ERRADO,0.9,0.05,81.252,1.252
CERTO_ERRADO,0.9,0.05,82.874,0.874
MULTIPLA_5,0.9,0.05,85.551,2.551
MULTIPLA_5,0.9,0.05,85.505,2.505
MULTIPLA_5,0.9,0.05,79.166,2.166
MULTIPLA_5,0.9,0.05,28.803,0.803
MULTIPLA_5,0.9,0.05,48.72,1.72
MULTIPLA_5,0.9,0.05,48.708,1.708
MULTIPLA_5,0.9,0.05,49.411,1.411
MULTIPLA_5,0.9,0.05,47.617,0.617
CERTO_ERRADO,0.9,0.05,64.14,1.14
CERTO_ERRADO,0.9,0.05,34.814,0.814
CERTO_ERRADO,0.9,0.05,34.818,0.818
CERTO_ERRADO,0.9,0.05,32.208,0.208
CERTO_ERRADO,0.9,0.05,32.286,0.286
CERTO_ERRADO,0.9,0.05,32.622,0.622
CERTO_ERRADO,0.9,0.05,77.792,0.792
CERTO_ERRADO,0.9,0.05,50.992,0.992
CERTO_ERRADO,0.9,0.05,48.432,0.432
CERTO_ERRADO,0.9,0.05,51.18,1.18
CERTO_ERRADO,0.9,0.05,49.354,0.354
CERTO_ERRADO,0.9,0.05,89.102,1.102
CERTO_ERRADO,0.9,0.05,83.252,1.252
MULTIPLA_5,0.9,0.05,51.489,1.489
CERTO_ERRADO,0.9,0.05,158.928,1.928
MULTIPLA_5,0.9,0.05,82.203,2.203
CERTO_ERRADO,0.9,0.05,97.788,0.788
CERTO_ERRADO,0.9,0.05,98.272,1.272
CERTO_ERRADO,0.9,0.05,97.74,0.74
CERTO_ERRADO,0.9,0.05,96.792,-0.208
CERTO_ERRADO,0.9,0.05,97.968,0.968
CERTO_ERRADO,0.9,0.05,98.324,1.324
CERTO_ERRADO,0.9,0.05,96.442,1.442
CERTO_ERRADO,0.9,0.05,65.416,0.416
CERTO_ERRADO,0.9,0.05,65.28,1.28
CERTO_ERRADO,0.9,0.05,65.036,1.036
CERTO_ERRADO,0.9,0.05,67.078,1.078
CERTO_ERRADO,0.9,0.05,64.524,0.524
CERTO_ERRADO,0.9,0.05,92.966,0.966
MULTIPLA_5,0.9,0.05,14.579,0.579
CERTO_ERRADO,0.9,0.05,124.972,0.972
CERTO_ERRADO,0.9,0.05,128.234,1.234
MULTIPLA_5,0.9,0.05,83.281,2.281
CERTO_ERRADO,0.9,0.05,81.016,1.016
CERTO_ERRADO,0.9,0.05,81.304,1.304
CERTO_ERRADO,0.9,0.05,48.172,1.172
CERTO_ERRADO,0.9,0.05,45.866,-0.134
CERTO_ERRADO,0.9,0.05,45.442,-0.558
CERTO_ERRADO,0.9,0.05,49.664,0.664
CERTO_ERRADO,0.9,0.05,49.054,1.054
CERTO_ERRADO,0.9,0.05,48.08,1.08
CERTO_ERRADO,0.9,0.05,50.618,0.618
CERTO_ERRADO,0.9,0.05,48.96,0.96
CERTO_ERRADO,0.9,0.05,49.09,1.09
CERTO_ERRADO,0.9,0.05,49.124,1.124
CERTO_ERRADO,0.9,0.05,47.864,0.864
CERTO_ERRADO,0.9,0.05,46.634,-0.366
MULTIPLA_5,0.9,0.05,79.032,2.032
CERTO_ERRADO,0.9,0.05,96.252,0.252
MULTIPLA_5,0.9,0.05,81.364,2.364
CERTO_ERRADO,0.9,0.05,51.164,1.164
MULTIPLA_5,0.9,0.05,35.779,0.779
CERTO_ERRADO,0.9,0.05,83.202,1.202
CERTO_ERRADO,0.9,0.05,82.932,0.932
CERTO_ERRADO,0.9,0.05,83.454,1.454
CERTO_ERRADO,0.9,0.05,81.822,-0.178
CERTO_ERRADO,0.9,0.05,81.452,-0.548
CERTO_ERRADO,0.9,0.05,83.028,1.028
CERTO_ERRADO,0.9,0.05,83.288,1.288
CERTO_ERRADO,0.9,0.05,82.818,0.818
CERTO_ERRADO,0.9,0.05,80.626,-1.374
CERTO_ERRADO,0.9,0.05,82.882,0.882
CERTO_ERRADO,0.9,0.05,50.438,0.438
CERTO_ERRADO,0.9,0.05,50.654,0.654
CERTO_ERRADO,0.9,0.05,50.934,0.934
CERTO_ERRADO,0.9,0.05,49.12,-0.88
CERTO_ERRADO,0.9,0.05,49.098,-0.902
CERTO_ERRADO,0.9,0.05,49.93,-0.07
CERTO_ERRADO,0.9,0.05,50.506,0.506
CERTO_ERRADO,0.9,0.05,49.948,-0.052
CERTO_ERRADO,0.9,0.05,50.026,0.026
CERTO_ERRADO,0.9,0.05,48.99,-1.01
CERTO_ERRADO,0.9,0.05,49.44,-0.56
CERTO_ERRADO,0.9,0.05,47.352,-0.648
CERTO_ERRADO,0.9,0.05,50.008,0.008
CERTO_ERRADO,0.9,0.05,49.898,-0.102
CERTO_ERRADO,0.9,0.05,49.904,-0.096
CERTO_ERRADO,0.9,0.05,49.992,0.992
CERTO_ERRADO,0.9,0.05,50.862,0.862
CERTO_ERRADO,0.9,0.05,50.488,0.488
CERTO_ERRADO,0.9,0.05,50.554,0.554
CERTO_ERRADO,0.9,0.05,95.198,1.198
CERTO_ERRADO,0.9,0.05,93.394,1.394
CERTO_ERRADO,0.9,0.05,90.094,1.094
CERTO_ERRADO,0.9,0.05,81.298,1.298
CERTO_ERRADO,0.9,0.05,80.222,1.222
CERTO_ERRADO,0.9,0.05,93.152,-0.848
CERTO_ERRADO,0.9,0.05,33.894,0.894
CERTO_ERRADO,0.9,0.05,34.716,0.716
CERTO_ERRADO,0.9,0.05,32.888,0.888
CERTO_ERRADO,0.9,0.05,33.998,0.998
CERTO_ERRADO,0.9,0.05,34.738,0.738
CERTO_ERRADO,0.9,0.05,32.708,0.708
CERTO_ERRADO,0.9,0.05,32.728,0.728
CERTO_ERRADO,0.9,0.05,32.788,0.788
CERTO_ERRADO,0.9,0.05,33.932,0.932
CERTO_ERRADO,0.9,0.05,34.692,0.692
CERTO_ERRADO,0.9,0.05,30.898,0.898
MULTIPLA_4,0.9,0.05,85.532,2.532
CERTO_ERRADO,0.9,0.05,93.276,1.276
CERTO_ERRADO,0.9,0.05,95.324,1.324
CERTO_ERRADO,0.9,0.05,77.158,1.158
CERTO_ERRADO,0.9,0.05,82.08,1.08
MULTIPLA_5,0.9,0.05,82.93,1.93
MULTIPLA_5,0.9,0.05,18.264,0.264
CERTO_ERRADO,0.9,0.05,81.274,1.274
CERTO_ERRADO,0.9,0.05,78.662,-0.338
CERTO_ERRADO,0.9,0.05,82.336,0.336
MULTIPLA_5,0.9,0.05,78.921,1.921
MULTIPLA_5,0.9,0.05,84.201,1.201
CERTO_ERRADO,0.9,0.05,58.638,0.638
MULTIPLA_5,0.9,0.05,64.707,1.707
CERTO_ERRADO,0.9,0.05,74.238,1.238
CERTO_ERRADO,0.9,0.05,91.142,1.142
CERTO_ERRADO,0.9,0.05,96.286,1.286
CERTO_ERRADO,0.9,0.05,83.244,1.244
CERTO_ERRADO,0.9,0.05,77.828,-0.172
CERTO_ERRADO,0.9,0.05,82.388,1.388
CERTO_ERRADO,0.9,0.05,49.39,-0.61
CERTO_ERRADO,0.9,0.05,49.176,1.176
CERTO_ERRADO,0.9,0.05,46.478,0.478
CERTO_ERRADO,0.9,0.05,49.912,-0.088
CERTO_ERRADO,0.9,0.05,46.764,-0.236
CERTO_ERRADO,0.9,0.05,46.478,0.478
CERTO_ERRADO,0.9,0.05,47.642,0.642
CERTO_ERRADO,0.9,0.05,51.04,1.04
CERTO_ERRADO,0.9,0.05,51.082,1.082
CERTO_ERRADO,0.9,0.05,50.984,0.984
CERTO_ERRADO,0.9,0.05,47.93,-1.07
CERTO_ERRADO,0.9,0.05,49.582,0.582
CERTO_ERRADO,0.9,0.05,49.954,-0.046
CERTO_ERRADO,0.9,0.05,51.158,1.158
CERTO_ERRADO,0.9,0.05,81.15,1.15
CERTO_ERRADO,0.9,0.05,77.868,-0.132
CERTO_ERRADO,0.9,0.05,47.998,0.998
CERTO_ERRADO,0.9,0.05,47.222,0.222
CERTO_ERRADO,0.9,0.05,48.196,-0.804
CERTO_ERRADO,0.9,0.05,49.212,0.212
CERTO_ERRADO,0.9,0.05,50.182,1.182
CERTO_ERRADO,0.9,0.05,47.904,-0.096
CERTO_ERRADO,0.9,0.05,48.856,0.856
CERTO_ERRADO,0.9,0.05,49.004,1.004
CERTO_ERRADO,0.9,0.05,48.71,-0.29
CERTO_ERRADO,0.9,0.05,46.48,0.48
CERTO_ERRADO,0.9,0.05,48.484,0.484
CERTO_ERRADO,0.9,0.05,49.816,0.816
CERTO_ERRADO,0.9,0.05,78.234,1.234
CERTO_ERRADO,0.9,0.05,77.73,-1.27
CERTO_ERRADO,0.9,0.05,78.732,-0.268
CERTO_ERRADO,0.9,0.05,77.994,0.994
CERTO_ERRADO,0.9,0.05,79.314,1.314
CERTO_ERRADO,0.9,0.05,78.006,1.006
CERTO_ERRADO,0.9,0.05,75.794,-0.206
CERTO_ERRADO,0.9,0.05,78.32,1.32
CERTO_ERRADO,0.9,0.05,79.296,1.296
CERTO_ERRADO,0.9,0.05,81.308,1.308
CERTO_ERRADO,0.9,0.05,72.476,0.476
MULTIPLA_5,0.9,0.05,49.24,1.24
CERTO_ERRADO,0.9,0.05,80.932,0.932
CERTO_ERRADO,0.9,0.05,48.88,0.88
CERTO_ERRADO,0.9,0.05,49.152,0.152
CERTO_ERRADO,0.9,0.05,51.054,1.054
CERTO_ERRADO,0.9,0.05,48.994,0.994
CERTO_ERRADO,0.9,0.05,50.856,0.856
CERTO_ERRADO,0.9,0.05,50.57,0.57
CERTO_ERRADO,0.9,0.05,44.656,0.656
CERTO_ERRADO,0.9,0.05,47.758,0.758
CERTO_ERRADO,0.9,0.05,50.9,0.9
CERTO_ERRADO,0.9,0.05,49.048,-0.952
CERTO_ERRADO,0.9,0.05,48.458,0.458
CERTO_ERRADO,0.9,0.05,49.286,0.286
CERTO_ERRADO,0.9,0.05,48.794,-1.206
CERTO_ERRADO,0.9,0.05,51.008,1.008
CERTO_ERRADO,0.9,0.05,50.224,1.224
CERTO_ERRADO,0.9,0.05,49.16,1.16
CERTO_ERRADO,0.9,0.05,44.44,0.44
CERTO_ERRADO,0.9,0.05,81.152,1.152
CERTO_ERRADO,0.9,0.05,49.086,-0.914
CERTO_ERRADO,0.9,0.05,49.488,-0.512
CERTO_ERRADO,0.9,0.05,46.78,-0.22
CERTO_ERRADO,0.9,0.05,48.182,1.182
CERTO_ERRADO,0.9,0.05,49.856,-0.144
CERTO_ERRADO,0.9,0.05,48.942,0.942
CERTO_ERRADO,0.9,0.05,47.752,0.752
CERTO_ERRADO,0.9,0.05,45.892,-0.108
CERTO_ERRADO,0.9,0.05,50.448,0.448
CERTO_ERRADO,0.9,0.05,50.908,0.908
CERTO_ERRADO,0.9,0.05,50.554,0.554
CERTO_ERRADO,0.9,0.05,47.3,0.3
CERTO_ERRADO,0.9,0.05,50.838,0.838
CERTO_ERRADO,0.9,0.05,50.108,1.108
CERTO_ERRADO,0.9,0.05,46.698,-0.302
CERTO_ERRADO,0.9,0.05,83.15,1.15
CERTO_ERRADO,0.9,0.05,81.724,0.724
MULTIPLA_5,0.9,0.05,43.558,0.558
MULTIPLA_5,0.9,0.05,44.304,1.304
MULTIPLA_5,0.9,0.05,42.16,1.16
MULTIPLA_5,0.9,0.05,43.2,1.2
MULTIPLA_5,0.9,0.05,43.481,1.481
MULTIPLA_5,0.9,0.05,43.18,1.18
MULTIPLA_5,0.9,0.05,42.183,1.183
MULTIPLA_5,0.9,0.05,43.471,1.471
MULTIPLA_5,0.9,0.05,43.476,1.476
MULTIPLA_5,0.9,0.05,44.349,1.349
MULTIPLA_5,0.9,0.05,44.314,1.314
MULTIPLA_5,0.9,0.05,44.287,1.287
MULTIPLA_5,0.9,0.05,84.918,0.918
CERTO_ERRADO,0.9,0.05,88.12,-0.88
CERTO_ERRADO,0.9,0.05,82.946,0.946
MULTIPLA_5,0.9,0.05,81.134,1.134
MULTIPLA_5,0.9,0.05,17.866,0.866
CERTO_ERRADO,0.9,0.05,79.46,1.46
CERTO_ERRADO,0.9,0.05,81.088,0.088
CERTO_ERRADO,0.9,0.05,79.38,1.38
CERTO_ERRADO,0.9,0.05,80.374,1.374
CERTO_ERRADO,0.9,0.05,80.264,1.264
CERTO_ERRADO,0.9,0.05,50.164,1.164
CERTO_ERRADO,0.9,0.05,47.97,-0.03
CERTO_ERRADO,0.9,0.05,48.64,-0.36
CERTO_ERRADO,0.9,0.05,49.124,1.124
CERTO_ERRADO,0.9,0.05,47.86,0.86
CERTO_ERRADO,0.9,0.05,43.326,-0.674
CERTO_ERRADO,0.9,0.05,49.514,-0.486
CERTO_ERRADO,0.9,0.05,46.894,0.894
CERTO_ERRADO,0.9,0.05,50.628,0.628
CERTO_ERRADO,0.9,0.05,46.916,-1.084
CERTO_ERRADO,0.9,0.05,48.504,0.504
CERTO_ERRADO,0.9,0.05,48.478,0.478
MULTIPLA_5,0.9,0.05,36.274,1.274
MULTIPLA_5,0.9,0.05,35.201,1.201
MULTIPLA_5,0.9,0.05,18.385,0.385
MULTIPLA_5,0.9,0.05,18.378,0.378
CERTO_ERRADO,0.9,0.05,81.134,1.134
CERTO_ERRADO,0.9,0.05,33.62,-0.38
CERTO_ERRADO,0.9,0.05,31.42,-0.58
CERTO_ERRADO,0.9,0.05,34.698,0.698
CERTO_ERRADO,0.9,0.05,34.822,0.822
CERTO_ERRADO,0.9,0.05,34.746,0.746
CERTO_ERRADO,0.9,0.05,34.746,0.746
CERTO_ERRADO,0.9,0.05,32.852,0.852
CERTO_ERRADO,0.9,0.05,34.928,0.928
CERTO_ERRADO,0.9,0.05,33.108,-0.892
CERTO_ERRADO,0.9,0.05,34.734,0.734
CERTO_ERRADO,0.9,0.05,34.224,0.224
CERTO_ERRADO,0.9,0.05,34.694,0.694
CERTO_ERRADO,0.9,0.05,34.244,0.244
CERTO_ERRADO,0.9,0.05,33.69,-0.31
CERTO_ERRADO,0.9,0.05,34.748,0.748
CERTO_ERRADO,0.9,0.05,34.744,0.744
CERTO_ERRADO,0.9,0.05,34.868,0.868
CERTO_ERRADO,0.9,0.05,34.204,0.204
CERTO_ERRADO,0.9,0.05,30.308,-0.692
CERTO_ERRADO,0.9,0.05,34.748,0.748
CERTO_ERRADO,0.9,0.05,33.672,-0.328
CERTO_ERRADO,0.9,0.05,34.338,0.338
CERTO_ERRADO,0.9,0.05,34.898,0.898
CERTO_ERRADO,0.9,0.05,34.3,0.3
CERTO_ERRADO,0.9,0.05,33.526,-0.474
CERTO_ERRADO,0.9,0.05,34.228,0.228
CERTO_ERRADO,0.9,0.05,33.672,-0.328
CERTO_ERRADO,0.9,0.05,34.662,0.662
MULTIPLA_5,0.9,0.05,13.358,0.358
CERTO_ERRADO,0.9,0.05,83.222,1.222
CERTO_ERRADO,0.9,0.05,49.952,-0.048
CERTO_ERRADO,0.9,0.05,51.0,1.0
CERTO_ERRADO,0.9,0.05,79.306,1.306
MULTIPLA_4,0.9,0.05,70.151,2.151
MULTIPLA_4,0.9,0.05,35.961,0.961
MULTIPLA_4,0.9,0.05,35.359,1.359
CERTO_ERRADO,0.9,0.05,94.246,1.246
CERTO_ERRADO,0.9,0.05,50.128,1.128
CERTO_ERRADO,0.9,0.05,47.028,1.028
CERTO_ERRADO,0.9,0.05,48.148,1.148
CERTO_ERRADO,0.9,0.05,49.752,0.752
CERTO_ERRADO,0.9,0.05,51.026,1.026
CERTO_ERRADO,0.9,0.05,50.992,0.992
CERTO_ERRADO,0.9,0.05,46.424,0.424
CERTO_ERRADO,0.9,0.05,45.666,0.666
CERTO_ERRADO,0.9,0.05,51.034,1.034
CERTO_ERRADO,0.9,0.05,49.944,-0.056
MULTIPLA_5,0.9,0.05,50.269,1.269
CERTO_ERRADO,0.9,0.05,51.032,1.032
CERTO_ERRADO,0.9,0.05,51.03,1.03
CERTO_ERRADO,0.9,0.05,32.852,0.852
CERTO_ERRADO,0.9,0.05,32.974,0.974
CERTO_ERRADO,0.9,0.05,32.866,0.866
CERTO_ERRADO,0.9,0.05,33.854,0.854
CERTO_ERRADO,0.9,0.05,32.922,0.922
CERTO_ERRADO,0.9,0.05,32.974,0.974
CERTO_ERRADO,0.9,0.05,33.02,1.02
CERTO_ERRADO,0.9,0.05,32.278,0.278
CERTO_ERRADO,0.9,0.05,32.218,0.218
CERTO_ERRADO,0.9,0.05,32.214,0.214
CERTO_ERRADO,0.9,0.05,32.238,0.238
CERTO_ERRADO,0.9,0.05,94.302,1.302
CERTO_ERRADO,0.9,0.05,95.472,1.472
CERTO_ERRADO,0.9,0.05,94.008,0.008
CERTO_ERRADO,0.9,0.05,95.104,1.104
CERTO_ERRADO,0.9,0.05,94.494,1.494
CERTO_ERRADO,0.9,0.05,50.612,0.612
CERTO_ERRADO,0.9,0.05,50.51,0.51
CERTO_ERRADO,0.9,0.05,50.566,0.566
CERTO_ERRADO,0.9,0.05,51.064,1.064
CERTO_ERRADO,0.9,0.05,49.742,0.742
CERTO_ERRADO,0.9,0.05,49.614,-0.386
CERTO_ERRADO,0.9,0.05,80.18,-0.82
CERTO_ERRADO,0.9,0.05,50.858,0.858
CERTO_ERRADO,0.9,0.05,50.83,0.83
CERTO_ERRADO,0.9,0.05,50.962,0.962
CERTO_ERRADO,0.9,0.05,47.124,1.124
CERTO_ERRADO,0.9,0.05,50.416,0.416
CERTO_ERRADO,0.9,0.05,50.082,1.082
CERTO_ERRADO,0.9,0.05,50.404,0.404
CERTO_ERRADO,0.9,0.05,50.888,0.888
CERTO_ERRADO,0.9,0.05,51.17,1.17
CERTO_ERRADO,0.9,0.05,49.044,1.044
CERTO_ERRADO,0.9,0.05,47.454,-1.546
CERTO_ERRADO,0.9,0.05,51.086,1.086
CERTO_ERRADO,0.9,0.05,49.206,0.206
CERTO_ERRADO,0.9,0.05,83.378,1.378
CERTO_ERRADO,0.9,0.05,82.254,1.254
MULTIPLA_5,0.9,0.05,52.807,1.807
MULTIPLA_5,0.9,0.05,35.065,1.065
MULTIPLA_5,0.9,0.05,34.768,0.768
MULTIPLA_5,0.9,0.05,35.66,0.66
MULTIPLA_5,0.9,0.05,33.552,0.552
MULTIPLA_4,0.9,0.05,64.813,2.813
MULTIPLA_5,0.9,0.05,82.182,2.182
CERTO_ERRADO,0.9,0.05,82.854,0.854
CERTO_ERRADO,0.9,0.05,65.196,-0.804
CERTO_ERRADO,0.9,0.05,50.476,0.476
CERTO_ERRADO,0.9,0.05,49.956,-0.044
CERTO_ERRADO,0.9,0.05,50.874,0.874
CERTO_ERRADO,0.9,0.05,66.998,0.998
CERTO_ERRADO,0.9,0.05,67.162,1.162
MULTIPLA_5,0.9,0.05,82.001,2.001
MULTIPLA_5,0.9,0.05,34.874,0.874
MULTIPLA_5,0.9,0.05,18.771,0.771
MULTIPLA_5,0.9,0.05,18.743,0.743
MULTIPLA_5,0.9,0.05,18.363,0.363
MULTIPLA_5,0.9,0.05,83.614,1.614
MULTIPLA_5,0.9,0.05,85.658,2.658
CERTO_ERRADO,0.9,0.05,80.114,1.114
CERTO_ERRADO,0.9,0.05,78.272,1.272
CERTO_ERRADO,0.9,0.05,79.7,0.7
CERTO_ERRADO,0.9,0.05,80.03,1.03
CERTO_ERRADO,0.9,0.05,46.918,0.918
