Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Bruto,Ganho_Percentual,Eficiencia_Media
TJ_ES_23,Cargo 1,CERTO_ERRADO,0.8,0.2,48.792,48.0,0.7920000000000016,0.03960000000000008,0.5198000000000003
TJ_ES_23,Cargo 1,CERTO_ERRADO,0.9,0.05,82.924,82.0,0.9240000000000066,0.09240000000000066,0.5462000000000001
TJ_ES_23,Cargo 1,CERTO_ERRADO,0.9,0.1,72.856,72.0,0.8559999999999945,0.08559999999999945,0.5428000000000005
TJ_ES_23,Cargo 1,CERTO_ERRADO,0.9,0.2,54.668,54.0,0.6679999999999993,0.06679999999999993,0.5334000000000003
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.5,0.05,29.162,27.0,2.161999999999999,0.07206666666666664,0.5360333333333358
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.5,0.1,27.086,25.0,2.0859999999999985,0.06953333333333328,0.5347666666666683
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.5,0.2,20.364,19.0,1.3640000000000008,0.04546666666666669,0.5227333333333344
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.6,0.05,35.162,33.0,2.161999999999999,0.0900833333333333,0.545041666666667
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.6,0.1,30.742,29.0,1.7420000000000009,0.07258333333333337,0.5362916666666667
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.6,0.2,22.11,21.0,1.1099999999999994,0.04624999999999998,0.5231250000000004
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.7,0.05,38.688,37.0,1.6880000000000024,0.0937777777777779,0.5468888888888865
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.7,0.1,34.32,33.0,1.3200000000000003,0.07333333333333335,0.5366666666666654
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.7,0.2,25.752,25.0,0.7519999999999989,0.04177777777777772,0.5208888888888885
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.8,0.05,44.332,43.0,1.3320000000000007,0.11100000000000006,0.5555000000000009
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.8,0.1,40.156,39.0,1.1559999999999988,0.09633333333333323,0.5481666666666672
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.8,0.2,29.712,29.0,0.7119999999999997,0.059333333333333314,0.529666666666667
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.9,0.05,49.746,49.0,0.7460000000000022,0.1243333333333337,0.5621666666666656
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.9,0.1,43.67,43.0,0.6700000000000017,0.11166666666666696,0.5558333333333336
TJ_ES_23,Cargo 2,CERTO_ERRADO,0.9,0.2,33.55,33.0,0.5499999999999972,0.09166666666666619,0.5458333333333336
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.5,0.05,25.988,26.0,-0.012000000000000455,-0.0004137931034482915,0.4997931034482733
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.5,0.1,24.228,24.0,0.22800000000000153,0.007862068965517294,0.5039310344827563
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.5,0.2,18.068,18.0,0.06800000000000139,0.0023448275862069444,0.501172413793103
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.6,0.05,31.96,32.0,-0.03999999999999915,-0.0017391304347825717,0.4991304347826064
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.6,0.1,28.08,28.0,0.0799999999999983,0.0034782608695651434,0.5017391304347811
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.6,0.2,21.922,22.0,-0.0779999999999994,-0.003391304347826061,0.4983043478260861
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.7,0.05,36.612,37.0,-0.3879999999999981,-0.021555555555555453,0.48922222222222517
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.7,0.1,32.95,33.0,-0.04999999999999716,-0.00277777777777762,0.4986111111111124
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.7,0.2,24.854,25.0,-0.1460000000000008,-0.008111111111111156,0.49594444444444513
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.8,0.05,40.748,41.0,-0.25200000000000244,-0.021000000000000203,0.4895000000000007
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.8,0.1,36.71,37.0,-0.28999999999999915,-0.024166666666666597,0.4879166666666672
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.8,0.2,27.116,27.0,0.11599999999999966,0.009666666666666638,0.5048333333333335
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.9,0.05,46.764,47.0,-0.2359999999999971,-0.03933333333333285,0.48033333333333256
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.9,0.1,40.99,41.0,-0.00999999999999801,-0.001666666666666335,0.49916666666666737
TJ_ES_23,Cargo 3,CERTO_ERRADO,0.9,0.2,30.982,31.0,-0.018000000000000682,-0.0030000000000001137,0.4984999999999996
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.5,0.05,29.596,27.0,2.596,0.08653333333333334,0.5432666666666692
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.5,0.1,27.278,25.0,2.2779999999999987,0.07593333333333328,0.537966666666669
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.5,0.2,20.508,19.0,1.5079999999999991,0.05026666666666664,0.5251333333333348
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.6,0.05,35.748,33.0,2.7479999999999976,0.1144999999999999,0.5572500000000001
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.6,0.1,31.008,29.0,2.007999999999999,0.08366666666666663,0.5418333333333327
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.6,0.2,22.256,21.0,1.2560000000000002,0.05233333333333334,0.5261666666666669
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.7,0.05,39.032,37.0,2.0319999999999965,0.11288888888888869,0.5564444444444414
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.7,0.1,34.692,33.0,1.6920000000000002,0.09400000000000001,0.5469999999999982
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.7,0.2,26.07,25.0,1.0700000000000003,0.05944444444444446,0.5297222222222213
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.8,0.05,44.732,43.0,1.7319999999999993,0.14433333333333329,0.5721666666666666
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.8,0.1,40.31,39.0,1.3100000000000023,0.10916666666666686,0.5545833333333337
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.8,0.2,29.726,29.0,0.7259999999999991,0.06049999999999992,0.5302499999999998
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.9,0.05,50.052,49.0,1.0519999999999996,0.17533333333333326,0.5876666666666659
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.9,0.1,43.698,43.0,0.6980000000000004,0.1163333333333334,0.5581666666666663
TJ_ES_23,Cargo 4,CERTO_ERRADO,0.9,0.2,33.394,33.0,0.39399999999999835,0.06566666666666639,0.5328333333333336
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.5,0.05,28.176,27.0,1.1759999999999984,0.03919999999999994,0.5195999999999986
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.5,0.1,26.102,25.0,1.1020000000000003,0.03673333333333335,0.5183666666666673
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.5,0.2,19.946,19.0,0.9460000000000015,0.031533333333333385,0.5157666666666658
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.6,0.05,34.158,33.0,1.1580000000000013,0.04825000000000005,0.5241249999999991
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.6,0.1,29.748,29.0,0.7480000000000011,0.031166666666666714,0.5155833333333324
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.6,0.2,21.724,21.0,0.7240000000000002,0.030166666666666675,0.5150833333333333
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.7,0.05,37.918,37.0,0.9179999999999993,0.05099999999999996,0.5254999999999997
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.7,0.1,33.77,33.0,0.7700000000000031,0.04277777777777795,0.5213888888888891
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.7,0.2,25.488,25.0,0.48799999999999955,0.027111111111111086,0.5135555555555551
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.8,0.05,43.64,43.0,0.6400000000000006,0.05333333333333338,0.5266666666666664
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.8,0.1,39.616,39.0,0.6159999999999997,0.05133333333333331,0.5256666666666663
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.8,0.2,29.472,29.0,0.4720000000000013,0.03933333333333344,0.5196666666666667
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.9,0.05,49.338,49.0,0.33800000000000097,0.05633333333333349,0.5281666666666675
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.9,0.1,43.294,43.0,0.29399999999999693,0.04899999999999949,0.5245000000000003
TJ_ES_23,Cargo 5,CERTO_ERRADO,0.9,0.2,33.17,33.0,0.1700000000000017,0.028333333333333616,0.5141666666666672
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.5,0.05,29.768,27.0,2.7680000000000007,0.09226666666666669,0.546133333333336
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.5,0.1,27.386,25.0,2.3859999999999992,0.0795333333333333,0.5397666666666686
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.5,0.2,20.494,19.0,1.4939999999999998,0.04979999999999999,0.5249000000000007
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.6,0.05,35.644,33.0,2.6439999999999984,0.1101666666666666,0.5550833333333327
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.6,0.1,31.044,29.0,2.0440000000000005,0.08516666666666668,0.5425833333333339
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.6,0.2,22.292,21.0,1.2920000000000016,0.0538333333333334,0.5269166666666657
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.7,0.05,38.962,37.0,1.9620000000000033,0.10900000000000018,0.5544999999999962
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.7,0.1,34.724,33.0,1.7239999999999966,0.09577777777777759,0.5478888888888871
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.7,0.2,26.15,25.0,1.1499999999999986,0.06388888888888881,0.531944444444443
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.8,0.05,44.762,43.0,1.7620000000000005,0.14683333333333337,0.5734166666666658
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.8,0.1,40.224,39.0,1.2239999999999966,0.10199999999999972,0.551
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.8,0.2,29.834,29.0,0.8339999999999996,0.06949999999999996,0.5347500000000007
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.9,0.05,50.154,49.0,1.1540000000000035,0.1923333333333339,0.5961666666666675
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.9,0.1,43.758,43.0,0.7580000000000027,0.12633333333333377,0.5631666666666663
TJ_ES_23,Cargo 6,CERTO_ERRADO,0.9,0.2,33.436,33.0,0.43599999999999994,0.07266666666666666,0.5363333333333331
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.5,0.05,29.33,27.0,2.3299999999999983,0.0776666666666666,0.5388333333333359
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.5,0.1,26.896,25.0,1.8960000000000008,0.06320000000000002,0.5316
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.5,0.2,20.326,19.0,1.3260000000000005,0.04420000000000002,0.5221000000000009
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.6,0.05,35.162,33.0,2.161999999999999,0.0900833333333333,0.545041666666668
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.6,0.1,30.672,29.0,1.6720000000000006,0.0696666666666667,0.5348333333333339
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.6,0.2,22.094,21.0,1.0940000000000012,0.045583333333333385,0.5227916666666672
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.7,0.05,38.512,37.0,1.5120000000000005,0.08400000000000002,0.5419999999999981
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.7,0.1,34.49,33.0,1.490000000000002,0.0827777777777779,0.5413888888888871
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.7,0.2,25.894,25.0,0.8939999999999984,0.049666666666666574,0.5248333333333324
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.8,0.05,44.17,43.0,1.1700000000000017,0.09750000000000014,0.5487499999999995
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.8,0.1,40.158,39.0,1.1580000000000013,0.0965000000000001,0.5482500000000005
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.8,0.2,29.924,29.0,0.9239999999999995,0.07699999999999996,0.5384999999999993
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.9,0.05,49.782,49.0,0.7819999999999965,0.13033333333333275,0.5651666666666668
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.9,0.1,43.58,43.0,0.5799999999999983,0.09666666666666639,0.5483333333333336
TJ_ES_23,Cargo 7,CERTO_ERRADO,0.9,0.2,33.35,33.0,0.3500000000000014,0.05833333333333357,0.5291666666666661
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.5,0.05,26.378,26.0,0.3780000000000001,0.013500000000000003,0.5067500000000017
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.5,0.1,24.432,24.0,0.4319999999999986,0.015428571428571378,0.5077142857142863
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.5,0.2,18.316,18.0,0.31599999999999895,0.011285714285714248,0.5056428571428574
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.6,0.05,31.472,31.0,0.4720000000000013,0.02052173913043484,0.5102608695652162
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.6,0.1,27.374,27.0,0.3739999999999988,0.01626086956521734,0.5081304347826088
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.6,0.2,21.498,21.0,0.4980000000000011,0.021652173913043526,0.5108260869565218
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.7,0.05,36.968,37.0,-0.031999999999996476,-0.0018823529411762633,0.4990588235294135
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.7,0.1,33.244,33.0,0.24399999999999977,0.014352941176470575,0.5071764705882339
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.7,0.2,25.07,25.0,0.07000000000000028,0.004117647058823546,0.502058823529411
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.8,0.05,40.214,40.0,0.21399999999999864,0.01783333333333322,0.5089166666666665
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.8,0.1,36.358,36.0,0.357999999999997,0.029833333333333083,0.5149166666666665
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.8,0.2,28.142,28.0,0.14199999999999946,0.011833333333333288,0.505916666666666
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.9,0.05,45.924,46.0,-0.07600000000000051,-0.012666666666666751,0.49366666666666653
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.9,0.1,40.098,40.0,0.09799999999999898,0.01633333333333316,0.5081666666666665
TJ_ES_23,Cargo 8,CERTO_ERRADO,0.9,0.2,30.218,30.0,0.21799999999999997,0.03633333333333333,0.5181666666666666
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.5,0.05,29.394,27.0,2.3939999999999984,0.08255172413793098,0.5412758620689695
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.5,0.1,27.282,25.0,2.282,0.07868965517241379,0.5393448275862105
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.5,0.2,20.43,19.0,1.4299999999999997,0.0493103448275862,0.5246551724137951
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.6,0.05,34.304,32.0,2.304000000000002,0.09600000000000009,0.5479999999999992
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.6,0.1,29.618,28.0,1.6179999999999986,0.06741666666666661,0.5337083333333337
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.6,0.2,23.126,22.0,1.1260000000000012,0.04691666666666672,0.5234583333333329
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.7,0.05,37.854,36.0,1.8539999999999992,0.10299999999999995,0.5514999999999971
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.7,0.1,33.298,32.0,1.2980000000000018,0.07211111111111121,0.5360555555555541
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.7,0.2,24.916,24.0,0.9160000000000004,0.05088888888888891,0.5254444444444433
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.8,0.05,43.288,42.0,1.2879999999999967,0.10733333333333306,0.5536666666666668
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.8,0.1,39.154,38.0,1.1540000000000035,0.09616666666666696,0.5480833333333336
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.8,0.2,28.592,28.0,0.5919999999999987,0.04933333333333323,0.5246666666666668
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.9,0.05,49.054,48.0,1.054000000000002,0.175666666666667,0.5878333333333325
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.9,0.1,42.7,42.0,0.7000000000000028,0.11666666666666714,0.5583333333333335
TJ_ES_23,Cargo 9,CERTO_ERRADO,0.9,0.2,32.342,32.0,0.34199999999999875,0.056999999999999794,0.5285000000000006
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.5,0.05,29.334,27.0,2.3339999999999996,0.0778,0.5389000000000028
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.5,0.1,26.81,25.0,1.8099999999999987,0.06033333333333329,0.5301666666666667
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.5,0.2,20.4,19.0,1.3999999999999986,0.04666666666666662,0.5233333333333349
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.6,0.05,35.018,33.0,2.0180000000000007,0.08408333333333336,0.5420416666666675
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.6,0.1,30.588,29.0,1.588000000000001,0.0661666666666667,0.5330833333333339
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.6,0.2,21.944,21.0,0.9439999999999991,0.0393333333333333,0.5196666666666666
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.7,0.05,38.556,37.0,1.5559999999999974,0.0864444444444443,0.54322222222222
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.7,0.1,34.208,33.0,1.2079999999999984,0.06711111111111102,0.5335555555555546
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.7,0.2,25.926,25.0,0.9259999999999984,0.051444444444444355,0.5257222222222219
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.8,0.05,44.29,43.0,1.2899999999999991,0.10749999999999993,0.5537499999999991
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.8,0.1,39.994,39.0,0.9939999999999998,0.08283333333333331,0.5414166666666672
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.8,0.2,29.564,29.0,0.5640000000000001,0.04700000000000001,0.5234999999999995
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.9,0.05,49.758,49.0,0.7580000000000027,0.12633333333333377,0.5631666666666666
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.9,0.1,43.584,43.0,0.5840000000000032,0.09733333333333387,0.5486666666666667
TJ_ES_23,Cargo 10,CERTO_ERRADO,0.9,0.2,33.308,33.0,0.30799999999999983,0.05133333333333331,0.5256666666666666
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.5,0.05,28.288,26.0,2.2880000000000003,0.08171428571428573,0.540857142857141
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.5,0.1,26.046,24.0,2.0459999999999994,0.07307142857142855,0.5365357142857123
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.5,0.2,19.362,18.0,1.3619999999999983,0.048642857142857085,0.5243214285714267
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.6,0.05,33.322,31.0,2.3220000000000027,0.10095652173913056,0.5504782608695694
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.6,0.1,29.016,27.0,2.0159999999999982,0.0876521739130434,0.5438260869565258
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.6,0.2,22.304,21.0,1.3039999999999985,0.05669565217391298,0.5283478260869587
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.7,0.05,39.106,37.0,2.1060000000000016,0.12388235294117657,0.5619411764705823
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.7,0.1,34.618,33.0,1.618000000000002,0.09517647058823542,0.5475882352941142
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.7,0.2,26.186,25.0,1.186,0.06976470588235294,0.5348823529411726
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.8,0.05,41.474,40.0,1.4739999999999966,0.12283333333333306,0.5614166666666668
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.8,0.1,37.14,36.0,1.1400000000000006,0.09500000000000004,0.5475000000000004
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.8,0.2,28.754,28.0,0.7540000000000013,0.06283333333333345,0.5314166666666668
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.9,0.05,46.848,46.0,0.847999999999999,0.14133333333333317,0.5706666666666677
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.9,0.1,40.626,40.0,0.6259999999999977,0.10433333333333294,0.5521666666666676
TJ_ES_23,Cargo 11,CERTO_ERRADO,0.9,0.2,30.366,30.0,0.36599999999999966,0.06099999999999994,0.5305000000000001
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.5,0.05,27.15,27.0,0.14999999999999858,0.004999999999999952,0.5024999999999987
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.5,0.1,25.11,25.0,0.10999999999999943,0.0036666666666666475,0.5018333333333315
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.5,0.2,18.856,19.0,-0.14399999999999835,-0.004799999999999945,0.4976000000000004
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.6,0.05,33.11,33.0,0.10999999999999943,0.00458333333333331,0.5022916666666671
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.6,0.1,29.054,29.0,0.053999999999998494,0.0022499999999999374,0.5011250000000004
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.6,0.2,21.226,21.0,0.2259999999999991,0.009416666666666629,0.5047083333333334
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.7,0.05,36.9,37.0,-0.10000000000000142,-0.005555555555555635,0.4972222222222226
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.7,0.1,32.906,33.0,-0.0940000000000012,-0.005222222222222289,0.4973888888888893
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.7,0.2,25.154,25.0,0.15399999999999991,0.00855555555555555,0.5042777777777776
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.8,0.05,42.726,43.0,-0.2740000000000009,-0.02283333333333341,0.48858333333333376
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.8,0.1,38.934,39.0,-0.0660000000000025,-0.005500000000000209,0.49725000000000097
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.8,0.2,29.012,29.0,0.012000000000000455,0.001000000000000038,0.5005000000000004
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.9,0.05,48.672,49.0,-0.32800000000000296,-0.05466666666666716,0.472666666666666
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.9,0.1,42.884,43.0,-0.11599999999999966,-0.019333333333333275,0.49033333333333357
TJ_ES_23,Cargo 12,CERTO_ERRADO,0.9,0.2,33.0,33.0,0.0,0.0,0.4999999999999999
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.5,0.05,25.99,26.0,-0.010000000000001563,-0.00034482758620695046,0.49982758620689327
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.5,0.1,23.986,24.0,-0.013999999999999346,-0.00048275862068963263,0.49975862068965304
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.5,0.2,18.284,18.0,0.2839999999999989,0.009793103448275825,0.5048965517241372
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.6,0.05,31.838,32.0,-0.16199999999999903,-0.007043478260869524,0.4964782608695623
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.6,0.1,27.942,28.0,-0.05799999999999983,-0.0025217391304347752,0.4987391304347813
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.6,0.2,22.084,22.0,0.08399999999999963,0.0036521739130434623,0.5018260869565206
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.7,0.05,36.502,37.0,-0.49799999999999756,-0.02766666666666653,0.4861666666666697
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.7,0.1,32.88,33.0,-0.11999999999999744,-0.006666666666666525,0.4966666666666684
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.7,0.2,24.936,25.0,-0.06400000000000006,-0.0035555555555555588,0.4982222222222225
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.8,0.05,40.614,41.0,-0.3860000000000028,-0.0321666666666669,0.4839166666666673
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.8,0.1,36.812,37.0,-0.1880000000000024,-0.015666666666666867,0.4921666666666673
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.8,0.2,27.11,27.0,0.10999999999999943,0.00916666666666662,0.5045833333333332
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.9,0.05,46.612,47.0,-0.3879999999999981,-0.06466666666666636,0.4676666666666658
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.9,0.1,40.99,41.0,-0.00999999999999801,-0.001666666666666335,0.4991666666666665
TJ_ES_23,Cargo 13,CERTO_ERRADO,0.9,0.2,31.038,31.0,0.038000000000000256,0.006333333333333376,0.5031666666666663
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.5,0.05,29.18,27.0,2.1799999999999997,0.07266666666666666,0.536333333333336
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.5,0.1,27.088,25.0,2.088000000000001,0.06960000000000004,0.5348000000000012
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.5,0.2,20.314,19.0,1.314,0.0438,0.5219000000000008
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.6,0.05,35.204,33.0,2.2040000000000006,0.09183333333333336,0.5459166666666674
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.6,0.1,30.666,29.0,1.6660000000000004,0.06941666666666668,0.5347083333333343
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.6,0.2,22.242,21.0,1.2420000000000009,0.05175000000000004,0.5258749999999996
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.7,0.05,38.646,37.0,1.6460000000000008,0.0914444444444445,0.5457222222222204
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.7,0.1,34.276,33.0,1.2760000000000034,0.07088888888888907,0.5354444444444425
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.7,0.2,26.004,25.0,1.0040000000000013,0.05577777777777785,0.5278888888888876
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.8,0.05,44.228,43.0,1.2280000000000015,0.10233333333333346,0.5511666666666675
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.8,0.1,40.112,39.0,1.1120000000000019,0.09266666666666683,0.5463333333333332
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.8,0.2,29.612,29.0,0.6119999999999983,0.05099999999999986,0.5255
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.9,0.05,49.69,49.0,0.6899999999999977,0.11499999999999962,0.5574999999999994
TJ_ES_23,Cargo 14,CERTO_ERRADO,0.9,0.1,43.636,43.0,0.6360000000000028,0.10600000000000047,0.5530000000000002
